id;category;difficulty;question;choices;correct;explanation;source_hint
139;Géographie;1;Quel est le nom de la mer intérieure salée entre Israël et la Jordanie ?;A) Mer d’Aral | B) Mer Morte | C) Mer Caspienne | D) Mer Égée;B;La mer Morte est une mer intérieure très salée.;
140;Géographie;2;Quel est le plus grand pays d’Afrique par superficie ?;A) Algérie | B) Nigeria | C) RDC | D) Soudan;A;L’Algérie est le plus grand pays d’Afrique par superficie.;
141;Géographie;1;Quelle est la capitale de l’Argentine ?;A) Santiago | B) Buenos Aires | C) Lima | D) Bogotá;B;Buenos Aires est la capitale de l’Argentine.;
142;Géographie;2;Quel fleuve traverse la ville de Londres ?;A) Danube | B) Tamise | C) Rhin | D) Tage;B;Londres est traversée par la Tamise.;
143;Géographie;1;Quelle est la capitale de la Norvège ?;A) Stockholm | B) Oslo | C) Copenhague | D) Helsinki;B;Oslo est la capitale de la Norvège.;
144;Géographie;3;Quel pays contrôle le canal de Panama (sur lequel il est situé) ?;A) Costa Rica | B) Panama | C) Colombie | D) Mexique;B;Le canal est situé au Panama et il est administré par le Panama.;
145;Géographie;2;Quelle est la capitale de la Suisse ?;A) Zurich | B) Genève | C) Berne | D) Lausanne;C;Berne est la capitale fédérale de la Suisse.;
146;Géographie;2;Quel est le plus long fleuve d’Europe ?;A) Danube | B) Volga | C) Rhin | D) Pô;B;La Volga est le plus long fleuve d’Europe.;
147;Géographie;1;Quelle est la capitale du Maroc ?;A) Casablanca | B) Rabat | C) Marrakech | D) Fès;B;Rabat est la capitale du Maroc.;
148;Géographie;2;Dans quel pays se trouve la ville de Shanghai ?;A) Chine | B) Corée du Sud | C) Vietnam | D) Thaïlande;A;Shanghai est une grande ville de Chine.;
149;Géographie;3;Quel est le nom de la zone tropicale de forêt dense en Amérique du Sud ?;A) Taïga | B) Amazonie | C) Savane du Serengeti | D) Toundra;B;L’Amazonie est la grande forêt tropicale humide sud-américaine.;
150;Géographie;2;Quel pays est surnommé le 'Pays du Soleil Levant' ?;A) Chine | B) Japon | C) Philippines | D) Inde;B;Le Japon est surnommé le 'Pays du Soleil Levant'.;
152;Physique;1;Quelle grandeur mesure un thermomètre ?;A) Pression | B) Température | C) Masse | D) Tension électrique;B;Un thermomètre mesure la température.;
153;Physique;1;Quelle est la vitesse de la lumière dans le vide (approx.) ?;A) 3×10^6 m/s | B) 3×10^8 m/s | C) 3×10^10 m/s | D) 3×10^3 m/s;B;La lumière se propage à environ 3×10^8 m/s dans le vide.;
154;Physique;1;Comment s’appelle la force qui s’oppose au mouvement entre deux surfaces en contact ?;A) Poussée d’Archimède | B) Frottement | C) Gravitation | D) Tension;B;Le frottement s’oppose au mouvement relatif des surfaces.;
155;Physique;2;Dans un circuit, quelle relation exprime la loi d’Ohm ?;A) P=UI | B) U=RI | C) E=mc² | D) F=ma;B;La loi d’Ohm relie tension U, résistance R et courant I : U=RI.;
156;Physique;2;Quelle particule porte une charge électrique négative ?;A) Proton | B) Neutron | C) Électron | D) Photon;C;L’électron est chargé négativement.;
157;Physique;2;Quelle couleur de lumière visible correspond à la plus grande longueur d’onde ?;A) Violet | B) Bleu | C) Vert | D) Rouge;D;Dans le visible, le rouge a une longueur d’onde plus grande que le violet.;
158;Physique;2;Quel phénomène explique pourquoi un objet plongé dans l’eau paraît plus proche de la surface ?;A) Diffraction | B) Réfraction | C) Interférence | D) Polarisation;B;La réfraction dévie les rayons lumineux à l’interface eau-air.;
159;Physique;2;Quelle est l’unité SI de l’énergie ?;A) Newton | B) Joule | C) Watt | D) Ampère;B;"L’énergie s’exprime en joules (J)..""";
160;Physique;3;Dans un gaz parfait, que se passe-t-il si on double la température (en kelvins) à volume constant ?;A) La pression est divisée par 2 | B) La pression double | C) La pression ne change pas | D) La pression devient nulle;B;"À volume constant, la pression est proportionnelle à la température absolue (loi de Gay-Lussac)..""";
161;Physique;3;Quel type de rayonnement électromagnétique a l’énergie photonique la plus élevée ?;A) Ondes radio | B) Micro-ondes | C) Rayons X | D) Infrarouge;C;"Plus la fréquence est grande, plus l’énergie du photon est élevée (E=hf)..""";
162;Physique;3;Quelle loi relie la force, la masse et l’accélération ?;A) Loi de Hooke | B) 2e loi de Newton | C) Loi de Coulomb | D) Loi de Bernoulli;B;La 2e loi de Newton : F = m·a.;
163;Physique;2;Dans un circuit en série, que vaut l’intensité du courant à travers chaque composant ?;A) Elle se partage | B) Elle est la même partout | C) Elle est nulle | D) Elle dépend uniquement de la tension;B;En série, le courant est identique dans tous les éléments.;
164;Physique;2;Quel instrument mesure la pression atmosphérique ?;A) Baromètre | B) Hygromètre | C) Anémomètre | D) Sismomètre;A;Un baromètre mesure la pression de l’air.;
165;Physique;1;Quel est l’état de la matière le plus ordonné (au sens microscopique) parmi ces choix ?;A) Gaz | B) Plasma | C) Liquide | D) Solide;D;Les particules d’un solide sont en général plus organisées et moins libres.;
166;Physique;3;Quel phénomène décrit le décalage de fréquence dû au mouvement relatif source-observateur ?;A) Effet Doppler | B) Effet Joule | C) Effet Hall | D) Effet photoélectrique;A;L’effet Doppler modifie la fréquence perçue quand source et observateur bougent l’un par rapport à l’autre.;
167;Physique;2;Quel est le rôle d’un fusible dans un circuit électrique ?;A) Augmenter la tension | B) Stocker l’énergie | C) Protéger contre les surintensités | D) Transformer l’alternatif en continu;C;Un fusible fond si le courant est trop élevé et ouvre le circuit.;
168;Physique;2;Quel est le nom de la transformation liquide → gaz ?;A) Fusion | B) Solidification | C) Vaporisation | D) Sublimation;C;La vaporisation est le passage de l’état liquide à l’état gazeux.;
169;Physique;1;Quelle force attire les objets vers le centre de la Terre ?;A) Magnétique | B) Gravitationnelle | C) Élastique | D) Nucléaire forte;B;La gravitation attire les masses entre elles, dont les objets vers la Terre.;
170;Physique;3;Que vaut la somme des tensions aux bornes des dipôles dans une boucle (loi des mailles) ?;A) Elle est toujours positive | B) Elle est toujours négative | C) Elle est égale à zéro | D) Elle dépend de la résistance totale;C;La somme algébrique des tensions dans une maille fermée est nulle.;
171;Physique;2;Quel type de lentille fait converger des rayons lumineux parallèles ?;A) Lentille divergente | B) Lentille convergente | C) Miroir convexe | D) Prisme;B;Une lentille convergente (convexe) focalise les rayons parallèles.;
172;Physique;1;Quelle grandeur s’exprime en watts (W) ?;A) Énergie | B) Puissance | C) Force | D) Charge électrique;B;Le watt est l’unité SI de la puissance.;
173;Physique;3;Quel est le nom de la quantité de mouvement en physique ?;A) Impulsion | B) Inertie | C) Moment cinétique | D) Pression;A;La quantité de mouvement (momentum) vaut p = m·v.;
174;Physique;2;Dans le vide, le son se propage-t-il ?;A) Oui, plus vite | B) Oui, plus lentement | C) Non | D) Uniquement à basse fréquence;C;Le son a besoin d’un milieu matériel pour se propager.;
175;Physique;2;Quel est le principal mode de transfert de chaleur dans le vide ?;A) Conduction | B) Convection | C) Rayonnement | D) Évaporation;C;Dans le vide, seule l’énergie rayonnée (ondes électromagnétiques) transfère la chaleur.;
176;Chimie;1;Quel est le symbole chimique de l’oxygène ?;A) Ox | B) O | C) Oy | D) Og;B;L’oxygène a pour symbole O.;
177;Chimie;1;Quel est le pH d’une solution neutre à 25°C (approx.) ?;A) 0 | B) 7 | C) 14 | D) 1;B;Une solution neutre a un pH proche de 7.;
178;Chimie;1;Comment s’appelle la transformation chimique où une substance réagit avec le dioxygène en dégageant de l’énergie ?;A) Fermentation | B) Combustion | C) Distillation | D) Sublimation;B;La combustion est une réaction d’oxydation rapide avec dégagement d’énergie.;
179;Chimie;2;Quel type de liaison partage des électrons entre atomes ?;A) Ionique | B) Covalente | C) Métallique | D) Hydrogène;B;Une liaison covalente correspond au partage d’électrons.;
180;Chimie;2;Quel gaz est majoritaire dans l’air terrestre (sec) ?;A) Dioxygène (O₂) | B) Diazote (N₂) | C) Dioxyde de carbone (CO₂) | D) Argon (Ar);B;L’air sec contient majoritairement du diazote (~78%).;
181;Chimie;2;Quel est le nom de la particule au centre de l’atome portant une charge positive ?;A) Proton | B) Électron | C) Neutron | D) Ion;A;Les protons, chargés positivement, se trouvent dans le noyau.;
182;Chimie;2;Que mesure la concentration molaire (molarité) ?;A) Masse par volume | B) Moles de soluté par litre de solution | C) Volume par mole | D) Température par volume;B;La molarité est le nombre de moles de soluté par litre de solution.;
183;Chimie;3;Quel est l’ordre d’acidité : pH 3, pH 7, pH 11 ?;A) pH 11 > pH 7 > pH 3 | B) pH 3 > pH 7 > pH 11 | C) pH 7 > pH 3 > pH 11 | D) pH 7 > pH 11 > pH 3;B;Plus le pH est bas, plus la solution est acide : 3 est plus acide que 7, lui-même plus acide que 11.;
184;Chimie;2;Quel est le produit principal de la réaction entre un acide et une base ?;A) Sel et eau | B) Oxygène et eau | C) Acide et base | D) Dioxyde de carbone;A;Une neutralisation acide-base produit typiquement un sel et de l’eau.;
185;Chimie;1;Lequel est un métal ?;A) Hélium | B) Sodium | C) Chlore | D) Soufre;B;Le sodium (Na) est un métal alcalin.;
186;Chimie;2;Quel est le nom de la formule H₂O ?;A) Peroxyde d’hydrogène | B) Eau | C) Dioxyde de carbone | D) Ammoniac;B;H₂O est la formule de l’eau.;
187;Chimie;3;Que représente le nombre d’Avogadro (approx.) ?;A) Nombre de molécules dans 1 kg d’eau | B) Nombre de particules dans 1 mole | C) Nombre d’atomes dans un proton | D) Nombre de moles dans 1 litre;B;Une mole contient environ 6,022×10^23 entités (atomes, molécules, etc.).;
188;Chimie;2;Quel est le nom de la séparation d’un mélange basée sur les points d’ébullition ?;A) Filtration | B) Distillation | C) Chromatographie | D) Décantation;B;"La distillation sépare grâce aux différences de volatilité (points d’ébullition)..""";
189;Chimie;2;Quel ion est responsable de l’acidité en solution aqueuse (au niveau collège/lycée) ?;A) OH⁻ | B) Na⁺ | C) H⁺ | D) Cl⁻;C;"L’acidité est associée à la présence d’ions H⁺ (ou H₃O⁺ en réalité)..""";
190;Chimie;1;Quel changement d’état correspond à solide → liquide ?;A) Fusion | B) Condensation | C) Solidification | D) Sublimation;A;La fusion est le passage de l’état solide à l’état liquide.;
191;Chimie;3;Dans une réaction d’oxydoréduction, que se passe-t-il lors d’une oxydation ?;A) Gain d’électrons | B) Perte d’électrons | C) Gain de protons | D) Perte de neutrons;B;"Oxydation = perte d’électrons (mnémotechnique : OIL RIG)..""";
192;Chimie;2;Quel est le gaz produit lors de la réaction d’un acide avec un métal comme le zinc ?;A) Hydrogène | B) Azote | C) Ozone | D) Dioxyde de carbone;A;"Acide + métal → sel + dihydrogène (H₂)..""";
193;Chimie;2;Lequel est un exemple de mélange homogène ?;A) Eau + huile | B) Eau salée | C) Sable + graviers | D) Jus d’orange avec pulpe;B;L’eau salée est uniforme à l’œil : c’est un mélange homogène.;
194;Chimie;3;Quel est le nom d’une substance qui accélère une réaction sans être consommée ?;A) Solvant | B) Catalyseur | C) Réactif limitant | D) Produit;B;Un catalyseur abaisse l’énergie d’activation et n’est pas consommé globalement.;
195;Chimie;1;Quelle est la formule du dioxyde de carbone ?;A) CO | B) CO₂ | C) C₂O | D) O₂C;B;Le dioxyde de carbone contient un carbone et deux oxygènes : CO₂.;
196;Biologie;1;Quelle molécule porte l’information génétique chez l’humain ?;A) ADN | B) Glucose | C) Lipide | D) Eau;A;L’ADN (acide désoxyribonucléique) est le support principal de l’information génétique.;
198;Biologie;1;Quel est le rôle principal des globules rouges ?;A) Défense immunitaire | B) Transport de l’oxygène | C) Coagulation | D) Digestion;B;Les globules rouges transportent l’oxygène grâce à l’hémoglobine.;
199;Biologie;2;Quel organe est principalement responsable de la détoxification du sang ?;A) Cœur | B) Foie | C) Estomac | D) Rate;B;Le foie métabolise et élimine de nombreuses substances.;
200;Biologie;2;La photosynthèse chez les plantes produit principalement :;A) O₂ et glucose | B) CO₂ et eau | C) Azote et protéines | D) Éthanol et CO₂;A;La photosynthèse fabrique du glucose et libère du dioxygène.;
201;Biologie;2;Quel est le nom du processus de division cellulaire produisant deux cellules filles identiques ?;A) Méiose | B) Mitose | C) Fécondation | D) Osmose;B;La mitose conserve le même nombre de chromosomes et produit deux cellules identiques.;
202;Biologie;2;Quel type d’immunité est obtenu après une vaccination efficace ?;A) Immunité innée | B) Immunité adaptative | C) Immunité végétale | D) Immunité minérale;B;La vaccination stimule la réponse immunitaire adaptative et la mémoire immunitaire.;
203;Biologie;1;Quel est le pigment vert essentiel à la photosynthèse ?;A) Mélanine | B) Chlorophylle | C) Hémoglobine | D) Carotène;B;La chlorophylle capte l’énergie lumineuse.;
204;Biologie;2;Dans quel compartiment cellulaire a lieu la traduction (synthèse des protéines) ?;A) Ribosomes | B) Lysosomes | C) Centrioles | D) Chloroplastes;A;La traduction se fait sur les ribosomes, libres ou liés au réticulum endoplasmique.;
205;Biologie;1;Quel est le rôle principal des stomates chez les plantes ?;A) Absorber l’eau par les racines | B) Échanges gazeux | C) Produire des graines | D) Stocker l’amidon;B;Les stomates régulent les échanges de CO₂, O₂ et la transpiration.;
206;Biologie;3;Quel niveau d’organisation correspond à un ensemble d’organes coopérant ?;A) Cellule | B) Tissu | C) Système (ou appareil) | D) Molécule;C;Un système/appareil regroupe plusieurs organes qui assurent une grande fonction.;
207;Biologie;2;Quel est le nom de l’unité de base du système nerveux ?;A) Neurone | B) Globule blanc | C) Ostéocyte | D) Hématie;A;Le neurone est la cellule spécialisée dans la transmission de l’influx nerveux.;
208;Biologie;2;Quelle est la fonction principale des enzymes ?;A) Stocker l’énergie | B) Accélérer des réactions chimiques | C) Produire de l’ADN | D) Transporter l’oxygène;B;Les enzymes sont des catalyseurs biologiques.;
209;Biologie;1;Quel macronutriment est la principale source d’énergie rapide pour l’organisme ?;A) Glucides | B) Protéines | C) Vitamines | D) Minéraux;A;Les glucides (ex. glucose) fournissent une énergie rapidement mobilisable.;
210;Biologie;3;Quel mécanisme explique la résistance bactérienne aux antibiotiques à l’échelle des populations ?;A) Sélection naturelle | B) Photosynthèse | C) Osmose | D) Mitose;A;"Les antibiotiques favorisent la survie et la reproduction des bactéries résistantes (sélection naturelle)..""";
211;Biologie;2;Quel est le rôle principal du rein ?;A) Produire des hormones sexuelles | B) Filtrer le sang et produire l’urine | C) Digérer les lipides | D) Stocker le glucose;B;Les reins filtrent le sang, régulent l’eau/ions et produisent l’urine.;
212;Biologie;2;Quel est le nom du passage de l’eau à travers une membrane semi-perméable ?;A) Diffusion facilitée | B) Osmose | C) Endocytose | D) Fermentation;B;L’osmose est la diffusion de l’eau à travers une membrane semi-perméable.;
213;Biologie;1;Quel est le principal constituant des os ?;A) Cellulose | B) Hydroxyapatite (sels de calcium) | C) Glycogène | D) Chlorophylle;B;Les os sont minéralisés notamment par l’hydroxyapatite, riche en calcium et phosphate.;
214;Biologie;3;Chez l’humain, où se déroule principalement l’absorption des nutriments ?;A) Estomac | B) Intestin grêle | C) Œsophage | D) Gros intestin;B;La majorité de l’absorption des nutriments a lieu dans l’intestin grêle.;
215;Biologie;1;Quel est l’organe principal de la respiration chez l’humain ?;A) Foie | B) Poumons | C) Pancréas | D) Reins;B;Les poumons assurent les échanges gazeux (O₂/CO₂) avec le sang.;
216;Astronomie;1;Quelle étoile est au centre de notre système solaire ?;A) Sirius | B) Alpha Centauri | C) Le Soleil | D) Polaris;C;Notre système solaire est centré sur le Soleil.;
217;Astronomie;1;Quelle planète est la plus proche du Soleil ?;A) Vénus | B) Mercure | C) Terre | D) Mars;B;Mercure est la planète la plus proche du Soleil.;
218;Astronomie;2;Comment appelle-t-on l’étude de l’Univers, des étoiles et des galaxies ?;A) Géologie | B) Astronomie | C) Botanique | D) Océanographie;B;L’astronomie étudie les objets célestes et les phénomènes de l’Univers.;
219;Astronomie;2;Qu’est-ce qu’une année-lumière ?;A) Une durée | B) Une distance | C) Une vitesse | D) Une masse;B;Une année-lumière est la distance parcourue par la lumière en un an.;
220;Astronomie;2;Quel phénomène provoque les saisons sur Terre ?;A) La distance Terre-Soleil | B) L’inclinaison de l’axe terrestre | C) Les phases de la Lune | D) Les éclipses;B;Les saisons viennent surtout de l’inclinaison de l’axe de rotation terrestre.;
221;Astronomie;2;Quelle est la phase de la Lune quand on ne voit presque pas sa face éclairée depuis la Terre ?;A) Pleine Lune | B) Premier quartier | C) Nouvelle Lune | D) Dernier quartier;C;En Nouvelle Lune, la face éclairée est tournée vers le Soleil, pas vers nous.;
222;Astronomie;3;Quel objet céleste est une étoile à neutrons très rapidement en rotation émettant des signaux périodiques ?;A) Quasar | B) Pulsar | C) Comète | D) Planète naine;B;Un pulsar est une étoile à neutrons détectée par ses impulsions régulières.;
223;Astronomie;3;Quelle est la cause principale de la lumière des étoiles comme le Soleil ?;A) Combustion chimique | B) Fission nucléaire | C) Fusion nucléaire | D) Friction avec le vide;C;Les étoiles brillent grâce à la fusion nucléaire (hydrogène → hélium, etc.).;
225;Astronomie;3;Pourquoi voit-on généralement toujours la même face de la Lune depuis la Terre ?;A) La Lune ne tourne pas | B) Rotation synchrone (verrouillage gravitationnel) | C) La Terre tourne trop vite | D) La Lune est creuse;B;La période de rotation de la Lune sur elle-même égale sa période de révolution autour de la Terre.;
226;Géologie;1;Comment s’appelle la couche externe rigide de la Terre (croûte + partie du manteau supérieur) ?;A) Noyau | B) Lithosphère | C) Asthénosphère | D) Mésosphère;B;La lithosphère est la couche rigide découpée en plaques.;
227;Géologie;1;Quel phénomène est responsable des tremblements de terre ?;A) Érosion | B) Mouvement des plaques tectoniques | C) Photosynthèse | D) Marées;B;Les séismes proviennent souvent de ruptures le long de failles liées aux plaques.;
228;Géologie;2;Quel type de roche se forme par refroidissement d’un magma ?;A) Sédimentaire | B) Magmatique (ignée) | C) Métamorphique | D) Organique;B;Les roches magmatiques (ignées) proviennent de la solidification d’un magma ou d’une lave.;
229;Géologie;2;Quel est le principal gaz à effet de serre naturellement abondant dans l’atmosphère (en quantité) ?;A) Vapeur d’eau | B) Méthane | C) Ozone | D) Protoxyde d’azote;A;La vapeur d’eau est le gaz à effet de serre le plus abondant, même si elle est très variable.;
230;Géologie;2;Comment s’appelle l’altération et le transport des roches par l’eau, le vent ou la glace ?;A) Cristallisation | B) Érosion | C) Fusion | D) Subduction;B;L’érosion désigne l’usure et le déplacement des matériaux.;
231;Géologie;3;Quel est l’âge approximatif de la Terre ?;A) 4,5 millions d’années | B) 4,5 milliards d’années | C) 450 milliards d’années | D) 45 000 ans;B;L’âge de la Terre est estimé à environ 4,54 milliards d’années.;
232;Géologie;1;Quelle échelle mesure la magnitude des séismes (dans l’usage courant) ?;A) Échelle de Beaufort | B) Échelle de Richter | C) Échelle de Kelvin | D) Échelle de Mohs;B;Dans l’usage courant, on cite souvent l’échelle de Richter pour la magnitude.;
233;Géologie;2;Quel est le nom du processus où une plaque plonge sous une autre ?;A) Divergence | B) Subduction | C) Évaporation | D) Oxydation;B;La subduction est l’enfoncement d’une plaque lithosphérique sous une autre.;
234;Géologie;2;Quelle roche sédimentaire est principalement composée de carbonate de calcium (CaCO₃) ?;A) Granite | B) Calcaire | C) Basalte | D) Gneiss;B;Le calcaire est riche en carbonate de calcium.;
235;Géologie;3;Comment s’appelle l’échelle qui classe la dureté des minéraux ?;A) Celsius | B) Mohs | C) Richter | D) Pascal;B;"L’échelle de Mohs classe la dureté de 1 (talc) à 10 (diamant)..""";
236;Informatique;1;Combien de bits contient un octet ?;A) 4 | B) 8 | C) 16 | D) 32;B;Par convention moderne, 1 octet = 8 bits.;
237;Informatique;1;En binaire, quel nombre représente 1010₂ ?;A) 8 | B) 9 | C) 10 | D) 12;C;1010₂ = 8 + 2 = 10.;
238;Informatique;2;Quel composant exécute principalement les instructions d’un programme dans un ordinateur ?;A) RAM | B) CPU (processeur) | C) SSD | D) GPU uniquement;B;Le CPU exécute les instructions machine et coordonne de nombreuses opérations.;
239;Informatique;2;Que signifie l’acronyme URL ?;A) Universal Resource Locator | B) Uniform Resource Locator | C) Unified Routing Link | D) User Remote Login;B;URL signifie Uniform Resource Locator.;
240;Informatique;2;Qu’est-ce qu’un algorithme ?;A) Un composant matériel | B) Une suite d’étapes pour résoudre un problème | C) Un virus informatique | D) Une unité de mémoire;B;Un algorithme est une procédure définie étape par étape.;
241;Informatique;1;Lequel est un exemple de périphérique d’entrée ?;A) Écran | B) Imprimante | C) Clavier | D) Haut-parleur;C;Un clavier sert à entrer des données et des commandes.;
242;Informatique;3;Quel protocole est principalement utilisé pour chiffrer les échanges d’un site web en HTTPS ?;A) FTP | B) TLS | C) SMTP | D) SSH;B;HTTPS s’appuie sur TLS (anciennement SSL) pour le chiffrement.;
243;Informatique;2;Quelle structure de données fonctionne selon le principe FIFO ?;A) Pile (stack) | B) File (queue) | C) Arbre | D) Graphe;B;FIFO = First In, First Out : c’est une file.;
244;Informatique;2;Dans un système informatique, que fait principalement la RAM ?;A) Stockage permanent | B) Stockage temporaire des données en cours d’utilisation | C) Refroidissement | D) Alimentation électrique;B;La RAM conserve temporairement les données et instructions nécessaires au traitement.;
245;Informatique;3;Quelle est la principale différence entre compilation et interprétation ?;A) Aucune différence | B) La compilation traduit avant exécution, l’interprétation traduit pendant | C) L’interprétation est toujours plus rapide | D) La compilation nécessite Internet;B;"Un compilateur produit un code traduit (souvent binaire) avant l’exécution ; un interpréteur exécute au fil de l’analyse.";
246;Sciences générales;1;Quel est l’organe principal de la vision chez l’humain ?;A) Oreille | B) Œil | C) Peau | D) Poumon;B;L’œil capte la lumière et forme une image sur la rétine.;
247;Sciences générales;2;Quel instrument permet d’observer des objets trop petits pour l’œil nu ?;A) Télescope | B) Microscope | C) Baromètre | D) Boussole;B;Un microscope grossit des objets microscopiques.;
248;Sciences générales;2;Quel est le nom de la méthode qui consiste à tester des hypothèses par l’observation et l’expérimentation ?;A) Méthode scientifique | B) Astrologie | C) Alchimie | D) Divination;A;La méthode scientifique repose sur des hypothèses testables, des mesures et la reproductibilité.;
249;Sciences générales;3;Pourquoi les unités SI sont-elles importantes en science ?;A) Elles rendent les mesures comparables et standardisées | B) Elles rendent les mesures plus jolies | C) Elles empêchent toute erreur | D) Elles remplacent les expériences;A;Des unités standardisées permettent de comparer et reproduire des résultats partout.;
250;Sciences générales;2;Quelle affirmation décrit le mieux une théorie scientifique ?;A) Une simple opinion | B) Une explication cohérente appuyée par des preuves et testable | C) Une idée jamais modifiable | D) Une loi sans données;B;Une théorie scientifique explique des phénomènes, est testable, et est soutenue par un ensemble de preuves.;
251;Film;1;Dans Retour vers le futur, en quelle année Marty McFly voyage-t-il principalement ?;A) 1955 | B) 1965 | C) 1975 | D) 1985;A;Il passe l’essentiel du film en 1955.;
252;Film;1;Quel est le modèle de voiture transformée en machine à voyager dans le temps dans Retour vers le futur ?;A) DeLorean DMC-12 | B) Ford Mustang | C) Volkswagen Coccinelle | D) Pontiac Firebird;A;La machine temporelle est une DeLorean DMC-12.;
253;Film;1;Dans Ghostbusters, quel est le slogan accrocheur de l’équipe ?;A) Qui vas-tu appeler ? | B) Attrapez-les tous ! | C) Au nom de la loi ! | D) Jusqu’à l’infini !;A;Le slogan est « Qui vas-tu appeler ? » (« Who you gonna call? »). ;
254;Film;1;Quel est le nom du petit extraterrestre dans E.T. ?;A) E.T. | B) Gizmo | C) ALF | D) Yoda;A;Le film l’appelle simplement « E.T. » (Extra-Terrestre). ;
255;Film;2;Dans Les Aventuriers de l’arche perdue, quel objet Indiana Jones cherche-t-il ?;A) Le Graal | B) L’Arche d’alliance | C) La Toison d’or | D) L’Anneau unique;B;L’intrigue tourne autour de l’Arche d’alliance.;
256;Film;2;Dans Blade Runner, comment appelle-t-on les humains artificiels traqués par Deckard ?;A) Cylons | B) Réplicants | C) Clones | D) Synths;B;Ils sont appelés « réplicants ».;
257;Film;2;Dans The Terminator, quel est le prénom du personnage interprété par Linda Hamilton ?;A) Sarah | B) Ellen | C) Ripley | D) Leah;A;Linda Hamilton joue Sarah Connor.;
258;Film;2;Dans Aliens, qui commande l’escouade de Marines coloniaux au début de la mission ?;A) Hicks | B) Apone | C) Hudson | D) Bishop;B;Le sergent Apone commande l’escouade au départ.;
259;Film;1;Dans Die Hard, dans quel bâtiment se déroule l’essentiel de l’action ?;A) La tour Nakatomi | B) Le Pentagone | C) La tour Eiffel | D) Le Baxter Building;A;L’intrigue se déroule dans la tour Nakatomi (Nakatomi Plaza). ;
260;Film;1;Quel est le nom du mogwai dans Gremlins ?;A) Gizmo | B) Stripe | C) Mog | D) Spike;A;Le mogwai s’appelle Gizmo.;
261;Film;2;Dans The Shining, comment s’appelle l’hôtel où la famille Torrance s’installe ?;A) Overlook | B) Continental | C) Bates | D) Grand Budapest;A;Ils vivent à l’hôtel Overlook.;
262;Film;2;Dans Scarface, quel est le nom du personnage joué par Al Pacino ?;A) Tony Montana | B) Vito Corleone | C) Michael Corleone | D) Carlito Brigante;A;Al Pacino incarne Tony Montana.;
263;Film;2;Dans Qui veut la peau de Roger Rabbit, quel type de personnages cohabite avec les humains ?;A) Des personnages de cartoons | B) Des vampires | C) Des robots | D) Des dinosaures;A;Le film mélange humains et personnages de dessins animés.;
264;Film;1;Dans Top Gun, quel est le surnom (call sign) du personnage joué par Tom Cruise ?;A) Maverick | B) Iceman | C) Goose | D) Viper;A;Tom Cruise joue Pete « Maverick » Mitchell.;
265;Film;1;Dans The Karate Kid, quel est le surnom du mentor joué par Pat Morita ?;A) Mr. Miyagi | B) Mr. Han | C) Sensei Ken | D) Master Lee;A;Le mentor est Mr. Miyagi.;
266;Film;2;Dans Beetlejuice, comment invoque-t-on l’esprit farceur ?;A) En disant son nom trois fois | B) En frappant trois fois au sol | C) En allumant une bougie noire | D) En chantant à minuit;A;On l’invoque en répétant « Beetlejuice » trois fois.;
267;Film;2;Dans The Princess Bride, quelle phrase célèbre répète Inigo Montoya ?;A) Bonjour. Mon nom est Inigo Montoya. Tu as tué mon père. Prépare-toi à mourir. | B) Je suis ton père. | C) Je reviendrai. | D) Hasta la vista, baby.;A;C’est sa réplique culte pour défier l’assassin de son père.;
268;Film;1;Dans Les Goonies, quel est le nom du pirate dont le trésor est recherché ?;A) Willy le Borgne | B) Barbe Noire | C) Davy Jones | D) Long John Silver;A;Les enfants cherchent le trésor de Willy le Borgne (One-Eyed Willy). ;
269;Film;2;Dans L’Histoire sans fin, comment s’appelle le dragon-chien blanc ?;A) Falkor | B) Shenron | C) Smaug | D) Drogon;A;Le porte-bonheur s’appelle Falkor.;
270;Film;2;Dans Labyrinth (1986), qui joue le Roi des Gobelins ?;A) David Bowie | B) Prince | C) Sting | D) Freddie Mercury;A;Le Roi des Gobelins est incarné par David Bowie.;
271;Série TV;1;Dans K2000 (Knight Rider), comment s’appelle la voiture intelligente de Michael Knight ?;A) KITT | B) KARR | C) KIT | D) KIPS;A;La voiture s’appelle KITT.;
272;Série TV;2;Dans Knight Rider, quel est le nom de la voiture prototype rivale (maléfique) ?;A) KARR | B) KITT | C) KRON | D) KORB;A;La voiture rivale s’appelle KARR.;
273;Série TV;2;Dans L’Agence tous risques, quel est le prénom de « Hannibal » Smith ?;A) John | B) George | C) Victor | D) Templeton;A;Son nom complet est John « Hannibal » Smith.;
274;Série TV;2;Dans L’Agence tous risques, qui a une phobie de l’avion et doit souvent être endormi pour embarquer ?;A) B.A. Baracus | B) Face | C) Murdock | D) Hannibal;A;B.A. Baracus a une peur panique de l’avion.;
275;Série TV;1;Dans MacGyver, quelle est la spécialité du héros ?;A) Improviser des solutions avec des objets du quotidien | B) Lire dans les pensées | C) Voyager dans le temps | D) Se transformer en loup-garou;A;MacGyver se sort de tout grâce à la débrouille.;
276;Série TV;2;Dans MacGyver, quel objet est devenu un symbole de ses bricolages ?;A) Un trombone | B) Un sabre laser | C) Un anneau magique | D) Une baguette;A;Le trombone est l’objet emblématique de MacGyver.;
