id;category;difficulty;question;choices;correct;explanation;source_hint
1643;Jeux Vidéo;1;"Qui est le protagoniste du jeu ""The Walking Dead: Saison 1"" ?";A) Clementine | B) Lee Everett | C) Rick Grimes | D) Kenny;B;;
1644;Jeux Vidéo;2;"En quelle année ""Super Mario Sunshine"" a-t-il été lancé ?";A) 2000 | B) 2004 | C) 2003 | D) 2002;D;;
1645;Jeux Vidéo;2;Le '64' dans la Nintendo 64 fait référence à quoi ?;A) La quantité de mégaoctets de RAM | B) La capacité des cartouches ROM en mégaoctets | C) La vitesse d'horloge du CPU en Hertz | D) Les bits de l'architecture du CPU;D;;
1646;Jeux Vidéo;1;"Quand ""Luigi's Mansion 3"" a-t-il été lancé ?";A) 1er octobre 2019 | B) 31 octobre 2019 | C) 6 septembre 2018 | D) 13 janvier 2019;B;;
1647;Jeux Vidéo;2;"Quel personnage le joueur incarne-t-il dans le jeu vidéo ""Bastion"" ?";A) Rucks | B) The Kid | C) Zia | D) Zulf;B;;
1648;Jeux Vidéo;3;"Dans la série de shoot 'em up ""Gradius"", quel est le nom de la faction antagoniste ?";A) ORN Empire | B) Bydo | C) Bacterion | D) Belsar;C;;
1649;Jeux Vidéo;2;Quel jeu se déroule dans la ville irlandaise de Doolin, avec la possibilité d'incarner Ellen ou Keats ?;A) Shadow of the Colossus | B) Beyond Good & Evil | C) Folklore | D) ICO;C;;
1650;Jeux Vidéo;2;Dans Star Wars: Republic Commando (2005), quel est le nom de l'escouade que vous incarnez ?;A) Omega Squad | B) Alpha Squad | C) Echo Squad | D) Delta Squad;D;;
1651;Jeux Vidéo;2;L'un des premiers prototypes de la manette Sega Dreamcast ressemblait à quel objet ?;A) Sèche-cheveux | B) Télécommande de télévision | C) Tablette | D) Téléphone à clapet;B;;
1652;Jeux Vidéo;2;"Dans quelle ville Seamus ""Sledge"" Cowden de ""Tom Clancy's Rainbow Six Siege"" est-il né ?";A) John O'Groats | B) Kearvaig | C) Talmine | D) Brawl;A;;
1653;Jeux Vidéo;2;"Dans ""Call Of Duty: Zombies"", compléter l'easter egg principal de quelle carte vous donne le succès ""Little Lost Girl"" ?";A) Revelations | B) Origins | C) Moon | D) Tranzit;B;;
1654;Jeux Vidéo;2;"Qui est le protagoniste du jeu vidéo ""Dead Rising 2"" ?";A) Frank West | B) Chuck Greene | C) Nick Ramos | D) Katie Greene;B;;
1655;Jeux Vidéo;2;"Dans ""Fallout 4"", quel est le nom du chien que vous trouvez à la station Red Rocket ?";A) Quazar | B) Sparky | C) Chop | D) Dogmeat;D;;
1656;Jeux Vidéo;3;Dans le jeu Nuclear Throne, quelle organisation pourchasse le personnage du joueur tout au long du jeu ?;A) Les Bandits | B) The Y.V.G.G | C) Les Fishmen | D) The I.D.P.D;D;;
1657;Jeux Vidéo;2;Dans Terraria, lequel des objets suivants le mini-boss Vaisseau Martien ne lâche PAS ?;A) Anti-Gravity Hook | B) Drill Containment Unit | C) Influx Waver | D) Cosmic Car Key;B;;
1658;Jeux Vidéo;2;Avec Gabe Newell, qui a co-fondé Valve ?;A) Mike Harrington | B) Stephen Bahl | C) Robin Walker | D) Marc Laidlaw;A;;
1659;Jeux Vidéo;2;"Quel personnage de Crypt of the NecroDancer (2015) a une bande-son composée par Jake ""Virt"" Kaufman ?";A) Nocturna | B) Octavian (Bard) | C) Cadence | D) Uncle Eli;D;;
1660;Jeux Vidéo;1;En quelle année Super Mario Bros. a-t-il été lancé ?;A) 1986 | B) 1983 | C) 1985 | D) 1987;C;;
1661;Jeux Vidéo;1;Dans Undertale, quelle est la récompense pour avoir répondu correctement ?;A) De l'argent | B) Une nouvelle voiture | C) Plus de questions | D) La pitié;C;;
1662;Jeux Vidéo;2;Quel mob enneigé a été ajouté dans Minecraft 1.10 ?;A) TNT marchante | B) Pingouins | C) Eskimos | D) Ours polaires;D;;
1663;Jeux Vidéo;1;Quel est le nom du personnage jouable dans le jeu vidéo Deltarune: Chapitre 1 (2018) ?;A) Kris | B) Chara | C) Frisk | D) Gaster;A;;
1664;Jeux Vidéo;1;Qui est l'acteur qui donne la voix à Thrall dans la série de jeux Warcraft ?;A) Jim Carrey | B) Chris Metzen | C) Jason Derulo | D) Ben Affleck;B;;
1665;Jeux Vidéo;2;Dans Paper Mario sur Nintendo 64, le premier partenaire que vous rencontrez est un Goomba, quel est son nom ?;A) Goomby | B) Goombella | C) Goombario | D) Goombarry;C;;
1666;Jeux Vidéo;2;"Quel est le nom de la monnaie dans la série ""Animal Crossing"" ?";A) Cloches | B) Feuilles | C) Insectes | D) Coquillages;A;;
1667;Jeux Vidéo;3;En supposant que tous les membres sont au niveau maximum, qui est le membre le plus rapide dans Super Mario RPG: Legend of The Seven Stars ?;A) Geno | B) Bowser | C) Peach | D) Mario;A;;
1668;Jeux Vidéo;3;Dans le livre et le jeu Metro 2033, quelle station de métro de Moscou est la station d'origine du personnage principal Artyom ?;A) Prospekt Mira | B) Kitay-Gorod | C) Botanichesky Sad | D) VDNKh;D;;
1669;Jeux Vidéo;2;"Dans la carte ""Origins"" de ""Call Of Duty: Zombies"", combien d'étapes faut-il pour améliorer un Bâton ?";A) 3 | B) 5 | C) 7 | D) 4;D;;
1670;Jeux Vidéo;1;Lequel de ces personnages n'est PAS un combattant jouable dans Super Smash Bros. Ultimate ?;A) Incineroar | B) Corrin | C) King K. Rool | D) Kumatora;D;;
1671;Jeux Vidéo;3;"Quel jour l'homme en rouge apparaît-il dans ""Papers, Please"" ?";A) Jour 15 | B) Jour 17 | C) Jour 23 | D) Jour 20;C;;
1672;Jeux Vidéo;2;Dans Minecraft de base, avec lequel de ces matériaux ne peut-on PAS fabriquer d'armure ?;A) Fer | B) Cuir | C) Émeraudes | D) Diamants;C;;
1673;Jeux Vidéo;2;"Quel chanteur pop SEGA a engagé pour composer la musique de ""Sonic the Hedgehog 3"" ?";A) Vanilla Ice | B) Michael Jackson | C) Prince | D) George Michael;B;;
1674;Jeux Vidéo;2;Combien y a-t-il de compagnons permanents dans la version de base de Fallout: New Vegas ?;A) 7 | B) 9 | C) 8 | D) 6;C;;
1675;Jeux Vidéo;3;"Dans le MOBA League of Legends, quel champion est surnommé ""le Virtuose"" ?";A) Camille | B) Ezreal | C) Jhin | D) Kayle;C;;
1676;Jeux Vidéo;1;Qui est le protagoniste principal de Dead Space ?;A) Isaac Clarke | B) Gordon Freeman | C) Commander Shepard | D) Master Chief;A;;
1677;Jeux Vidéo;2;Quel est le nom complet de la protagoniste du jeu SNES Clock Tower ?;A) Jennifer Cartwright | B) Jennifer Barrows | C) Jennifer Simpson | D) Jennifer Maxwell;C;;
1678;Jeux Vidéo;2;"Dans ""Overwatch"", combien de points de vie l'capacité ""Prendre une pause"" de Roadhog restaure-t-elle ?";A) 300 | B) 200 | C) 100 | D) 400;A;;
1679;Jeux Vidéo;3;Combien de canaux audio le Nintendo Entertainment System supporte-t-il nativement ?;A) 3 | B) 6 | C) 4 | D) 5;D;;
1680;Jeux Vidéo;1;Dans la série Super Smash Bros., quel personnage a été le premier à revenir après avoir été absent d'un jeu précédent ?;A) Lucas | B) Mewtwo | C) Roy | D) Dr. Mario;D;;
1681;Jeux Vidéo;2;"Quel niveau était prévu dans ""Sonic the Hedgehog 2"" mais a été supprimé pendant le développement ?";A) Stardust Speedway Zone | B) Genocide City Zone | C) Sky High Zone | D) Clockwork Zone;B;;
1682;Jeux Vidéo;3;Dans quelle mise à jour de Minecraft les aliments comme le steak sont-ils devenus empilables ?;A) Alpha 1.2.0 | B) Release 1.12.1 | C) Release 1.7.2 | D) Beta 1.8;D;;
1683;Jeux Vidéo;3;"Quel jeu Kingdom Hearts mettait en scène les personnages de ""The World Ends With You"" ?";A) Re:Chain of Memories | B) 365/2 Days | C) Birth By Sleep | D) Dream Drop Distance;D;;
1684;Jeux Vidéo;1;"Quel pouvoir possède Max Caulfield dans ""Life is Strange"" ?";A) Invisibilité | B) Rembobiner le temps | C) Super force | D) Télépathie;B;;
1685;Jeux Vidéo;1;Lequel de ces éléments est un type de monstre présent dans Minecraft ?;A) Loup-garou | B) Minotaure | C) Vampire | D) Squelette;D;;
1686;Jeux Vidéo;2;En quelle année le premier jeu Monster Hunter a-t-il été lancé ?;A) 2002 | B) 2006 | C) 2004 | D) 2005;C;;
1687;Jeux Vidéo;2;"Dans Monster Hunter Generations, lequel des monstres suivants fait partie des ""Fated Four"" ?";A) Malfestio | B) Arzuros | C) Gore Magala | D) Astalos;D;;
1688;Jeux Vidéo;2;"Lequel des quatre premiers titres de la franchise ""Grand Theft Auto"" a lancé la série de jaquettes en grille d'images emblématiques ?";A) Grand Theft Auto III | B) Grand Theft Auto | C) Grand Theft Auto II | D) Grand Theft Auto Vice City;A;;
1689;Jeux Vidéo;1;Qui s'avère être le véritable vainqueur de la Bataille d'Armageddon dans Mortal Kombat ?;A) Shao Kahn | B) Raiden | C) Liu Kang | D) Shang Tsung;A;;
1690;Jeux Vidéo;3;"Quel est le vrai nom de ""Warhead"" dans le jeu Sega Genesis ""Vectorman"" ?";A) Bitmap | B) Raster | C) Peacehead | D) Vectorkid;B;;
1691;Jeux Vidéo;2;Qui est le Nobody de Sora dans Kingdom Hearts ?;A) Kairi | B) Mickey | C) Roxas | D) Riku;C;;
1692;Jeux Vidéo;3;Lequel de ces Pokémon ne peut pas apprendre Surf ?;A) Arbok | B) Tauros | C) Nidoking | D) Linoone;A;;
1693;Jeux Vidéo;1;"Dans quel centre commercial se déroule ""Dead Rising"" ?";A) Willamette Parkview Mall | B) Central Square Shopping Center | C) Liberty Mall | D) Twin Pines Mall;A;;
1694;Jeux Vidéo;3;Quelles sont les chances d'avoir une Quinte Flush Royale au Poker/Video Poker ?;A) 1 sur 649 740 | B) 1 sur 499 304 | C) 1 sur 763 302 | D) 1 sur 311 875 200;A;;
1695;Jeux Vidéo;1;"En quelle année le jeu ""FTL: Faster Than Light"" a-t-il été lancé ?";A) 2012 | B) 2013 | C) 2011 | D) 2014;A;;
1696;Jeux Vidéo;2;"Dans la série Super Mario Bros., dans quel jeu trouve-t-on le power-up ""Carotte"" ?";A) Super Mario Land | B) Super Mario Land 2: The 6 Golden Coins | C) Super Mario World | D) Super Mario 3D Land;B;;
1697;Jeux Vidéo;2;À quelle entreprise Bethesda a-t-il racheté la série Fallout ?;A) Nintendo | B) Capcom | C) Interplay Entertainment | D) Blizzard Entertainment;C;;
1698;Jeux Vidéo;2;"Quelle fut la première carte ""Call Of Duty: Zombies"" à introduire le ""Wunderwaffe DG-2"" ?";A) Der Riese | B) Shi No Numa | C) Kino Der Toten | D) Tranzit;B;;
1699;Jeux Vidéo;1;Quel est le nom de la plus grande planète dans Kerbal Space Program ?;A) Minmus | B) Eeloo | C) Kerbol | D) Jool;D;;
1700;Jeux Vidéo;2;"Dans ""Super Mario World 2: Yoshi's Island"", quelle couleur n'est PAS représentée par un Yoshi ?";A) Rouge | B) Blanc | C) Marron | D) Violet;B;;
1701;Jeux Vidéo;1;De quel type est le Pokémon Dracaufeu ?;A) Dragon | B) Feu | C) Feu/Vol | D) Feu/Dragon;C;;
1702;Jeux Vidéo;2;"Dans le jeu vidéo ""Pizza Tower"", quel est le nom du protagoniste ?";A) Spinachio | B) Pastachio | C) Pepper | D) Peppino;D;;
1703;Jeux Vidéo;2;De quel pays Sean Matsuda est-il originaire dans Street Fighter ?;A) Royaume-Uni | B) Brésil | C) États-Unis | D) Japon;B;;
1704;Jeux Vidéo;2;"Quel personnage d'Overwatch dit la réplique ""Les héros ne meurent jamais !"" ?";A) Reaper | B) Ana | C) Sonic | D) Mercy;D;;
1705;Jeux Vidéo;1;"Dans ""Call Of Duty: Zombies"", quel est le nom de la machine qui améliore les armes ?";A) Pack-A-Punch | B) Wunderfizz | C) Gersch Device | D) Mule Kick;A;;
1706;Jeux Vidéo;1;Blinky, Pinky, Inky et Clyde sont des personnages de quel jeu vidéo classique ?;A) Pac-Man | B) Gauntlet | C) Space Invaders | D) Street Fighter;A;;
1707;Jeux Vidéo;1;Quel est le nom d'une franchise populaire qui consiste à poser des blocs et survivre dans un monde ouvert ?;A) Roblox | B) Grand Theft Auto V | C) Minecraft | D) Unturned;C;;
1708;Jeux Vidéo;3;Lequel des jeux suivants de la franchise The Legend of Zelda est sorti au Japon avant l'Amérique du Nord ?;A) The Legend of Zelda: Spirit Tracks | B) The Legend of Zelda: The Minish Cap | C) The Legend of Zelda: Four Swords | D) The Legend of Zelda: Twilight Princess;B;;
