id;category;difficulty;question_fr;question_en;choices_fr;choices_en;correct;explanation_fr;explanation_en;source_hint
2171;Anime & Manga;2;Comment s'appelle le thème musical de Ryūko Matoi dans l'anime Kill la Kill ?;What is the name of Ryūko Matoi's theme song in the anime Kill la Kill?;A) Don't Lose Your Way | B) Suck Your Blood | C) Before My Body Is Dry | D) Till I Die;A) Don't Lose Your Way | B) Suck Your Blood | C) Before My Body Is Dry | D) Till I Die;C;;;
2172;Anime & Manga;2;"En quelle année la saison 2 de ""L'Attaque des Titans"" a-t-elle commencé à être diffusée ?";"What year did ""Attack on Titan"" Season 2 begin airing?";A) 2020 | B) 2019 | C) 2017 | D) 2018;A) 2020 | B) 2019 | C) 2017 | D) 2018;C;;;
2173;Anime & Manga;3;Qui est l'auteur du manga d'horreur Uzumaki ?;Who is the horror manga artist who made Uzumaki?;A) Shintaro Kago | B) Junji Ito | C) Sui Ishida | D) Kazuo Umezu;A) Shintaro Kago | B) Junji Ito | C) Sui Ishida | D) Kazuo Umezu;B;;;
2174;Anime & Manga;1;En 2013, la pop star virtuelle Hatsune Miku avait un partenariat avec quelle chaîne de pizzas ?;In 2013, virtual pop-star Hatsune Miku had a sponsorship with which pizza chain?;A) Sabarro's | B) Papa John's | C) Domino's | D) Pizza Hut;A) Sabarro's | B) Papa John's | C) Domino's | D) Pizza Hut;C;;;
2175;Anime & Manga;1;Quel était le deuxième Pokémon de Sacha Ketchum ?;What was Ash Ketchum's second Pokemon?;A) Pikachu | B) Roucool | C) Caterpie | D) Charmander;A) Pikachu | B) Pidgey | C) Caterpie | D) Charmander;C;;;
2176;Anime & Manga;3;Dans l'anime Initial D, comment Takumi Fujiwara décrit-il un drift ?;In the anime Initial D, how does Takumi Fujiwara describe a drift?;A) «... la voiture survire dans un virage, la faisant tourner plus vite» | B) «... les roues perdent de l'adhérence, faisant glisser la voiture latéralement» | C) «... tu tournes beaucoup» | D) «... les pneus avant glissent pour que la voiture ne pointe pas vers l'intérieur»;A) '. . . the car oversteers through a curve, causing it to turn faster' | B) '. . . the wheels lose traction, making the car slide sideways' | C) '. . . you turn a lot' | D) '. . . the front tires slide so the car won't face the inside';D;;;
2177;Anime & Manga;2;"Comment s'appelle le personnage principal de l'anime ""One-Punch Man"" ?";"What is the name of the main character of the anime ""One-Punch Man""?";A) Saitama | B) King | C) Sonic | D) Genos;A) Saitama | B) King | C) Sonic | D) Genos;A;;;
2178;Anime & Manga;2;"Dans l'anime ""Gintama"", à quel accessoire/vêtement le personnage Shinpachi est-il couramment associé ?";"In the anime ""Gintama"" which accessory/article of clothing is the character Shinpachi commonly referred to as?";A) Le T-shirt | B) Les sous-vêtements | C) Le piercing nasal | D) Les lunettes;A) T-Shirt | B) Underwear | C) Nose Ring | D) Glasses;D;;;
2179;Anime & Manga;1;Dans l'anime Black Butler, qui est fiancée à Ciel Phantomhive ?;In the anime Black Butler, who is betrothed to be married to Ciel Phantomhive?;A) Rachel Phantomhive | B) Elizabeth Midford | C) Angelina Dalles | D) Alexis Leon Midford;A) Rachel Phantomhive | B) Elizabeth Midford | C) Angelina Dalles | D) Alexis Leon Midford;B;;;
2180;Anime & Manga;2;En quelle année le Vocaloid populaire Hatsune Miku est-il sorti ?;What year did the popular Vocaloid: Hatsune Miku come out?;A) 2008 | B) 2010 | C) 2007 | D) 2000;A) 2008 | B) 2010 | C) 2007 | D) 2000;C;;;
2181;Anime & Manga;2;"Dans le doublage ADV (anglais) de l'anime ""Ghost Stories"", quel personnage est dépeint comme un chrétien pentecôtiste ?";"In the ADV (English) Dub of the anime ""Ghost Stories"", which character is portrayed as a Pentacostal Christian?";A) Mio Itai | B) Hajime Aoyama | C) Satsuki Miyanoshita | D) Momoko Koigakubo;A) Mio Itai | B) Hajime Aoyama | C) Satsuki Miyanoshita | D) Momoko Koigakubo;D;;;
2182;Anime & Manga;3;"Dans la franchise ""Dragon Ball"", comment s'appelle le frère de Goku ?";"In the ""Dragon Ball"" franchise, what is the name of Goku's brother?";A) Gohan | B) Bardock | C) Vegeta | D) Raditz;A) Gohan | B) Bardock | C) Vegeta | D) Raditz;D;;;
2183;Anime & Manga;2;"Aoi Miyamori est directrice de production de quel anime dans ""Shirobako"" ?";"Aoi Miyamori is the production manager of what anime in ""Shirobako""?";A) The Third Aerial Girls Squad | B) Andes Chucky | C) Angel Beats! | D) Exodus!;A) The Third Aerial Girls Squad | B) Andes Chucky | C) Angel Beats! | D) Exodus!;A;;;
2184;Anime & Manga;2;"Le personnage Momonga de la série ""Overlord"" ordonne à ses serviteurs de l'appeler par quel nom ?";"The character Momonga from the ""Overlord"" series orders his servants to call him by what name?";A) Kugane Maruyama | B) Maître | C) Ainz Ooal Gown | D) Yggdrasil;A) Kugane Maruyama | B) Master | C) Ainz Ooal Gown | D) Yggdrasil;C;;;
2185;Anime & Manga;2;"Quel est le nom du dernier villain de la série manga ""Bleach"" ?";"What is the name of the final villain in the manga series ""Bleach""?";A) Yhwach | B) Yuhabah | C) Juha Bach | D) Juhabach;A) Yhwach | B) Yuhabah | C) Juha Bach | D) Juhabach;A;;;
2186;Anime & Manga;3;"Quel studio d'animation a animé ""To Love-Ru"" ?";"Which animation studio animated ""To Love-Ru""?";A) Kyoto Animation | B) Xebec | C) Trigger | D) Sunrise;A) Kyoto Animation | B) Xebec | C) Trigger | D) Sunrise;B;;;
2187;Anime & Manga;1;"Quel studio d'animation a produit ""Gurren Lagann"" ?";"What animation studio produced ""Gurren Lagann""?";A) Pierrot | B) Kyoto Animation | C) Gainax | D) A-1 Pictures;A) Pierrot | B) Kyoto Animation | C) Gainax | D) A-1 Pictures;C;;;
2188;Anime & Manga;2;Quel anime Seiji Kishi n'a-t-il PAS réalisé ?;Which anime did Seiji Kishi NOT direct?;A) Another | B) Assassination Classroom | C) Humanity Has Declined | D) Danganronpa: The Animation;A) Another | B) Assassination Classroom | C) Humanity Has Declined | D) Danganronpa: The Animation;A;;;
2189;Anime & Manga;2;Lequel des manga suivants compte le plus grand nombre de volumes tankouban ?;Which of the following manga have the most tankouban volumes?;A) JoJo's Bizarre Adventure | B) Golgo 13 | C) Detective Conan | D) One Piece;A) JoJo's Bizarre Adventure | B) Golgo 13 | C) Detective Conan | D) One Piece;B;;;
2190;Anime & Manga;2;"Dans l'anime ""Fullmetal Alchemist"", qui est connu sous le nom de l'alchimiste des flammes ?";"In the anime, ""Fullmetal Alchemist"", who is known as the 'Flame Alchemist'?";A) Roy Mustang | B) Edward Elric | C) Lin Yao | D) Maes Hughes;A) Roy Mustang | B) Edward Elric | C) Lin Yao | D) Maes Hughes;A;;;
2191;Anime & Manga;2;Le principal antagoniste de la deuxième partie de JoJo's Bizarre Adventure est lequel des suivants ?;The main antagonist of the second part of JoJo's Bizarre Adventure is which of the following?;A) Erina Joestar | B) Kars | C) Santana | D) Wired Beck;A) Erina Joestar | B) Kars | C) Santana | D) Wired Beck;B;;;
2192;Anime & Manga;2;"Dans la série anime ""THE iDOLM@STER"" de 2011, comment s'appelle le lapin en peluche d'Iori ?";"In the 2011 TV anime series, ""THE iDOLM@STER"", what was the name of Iori's stuffed toy bunny?";A) Kero | B) Bubsy | C) Usagi | D) Charles;A) Kero | B) Bubsy | C) Usagi | D) Charles;D;;;
2193;Anime & Manga;2;"Quel est le nom du protagoniste de l'anime 2017 ""Land of the Lustrous"" ?";"What is the name of the protagonist of the 2017 anime ""Land of the Lustrous""?";A) Phosphophyllite | B) Cinnabar | C) Padparadscha | D) Watermelon Tourmaline;A) Phosphophyllite | B) Cinnabar | C) Padparadscha | D) Watermelon Tourmaline;A;;;
