id;category;difficulty;question_fr;question_en;choices_fr;choices_en;correct;explanation_fr;explanation_en;source_hint
"1192";"Cinéma";"1";"Dans ""Mean Girls"", qui a des seins capables de prédire la pluie ?";"In ""Mean Girls"", who has breasts that tell when it's raining?";"Cady Heron|Janice Ian|Gretchen Weiners|Karen Smith";"Cady Heron|Janice Ian|Gretchen Weiners|Karen Smith";"D";"";"";"OpenTDB"
"1193";"Cinéma";"2";"Quelle chanson de Queen joue lors de la scène de combat finale de ""Hardcore Henry"" ?";"What Queen song plays during the final fight scene of ""Hardcore Henry""?";"Another One Bites the Dust|We Will Rock You|Brighton Rock|Don't Stop Me Now";"Another One Bites the Dust|We Will Rock You|Brighton Rock|Don't Stop Me Now";"D";"";"";"OpenTDB"
"1194";"Cinéma";"1";"Lequel de ces films ne se déroule PAS à Los Angeles ?";"Which of these films is NOT set in Los Angeles?";"Predator 2|Terminator|RoboCop|Blade Runner";"Predator 2|The Terminator|RoboCop|Blade Runner";"C";"";"";"OpenTDB"
"1195";"Cinéma";"2";"Comment s'appelait le chien qui jouait Toto dans ""Le Magicien d'Oz"" (1939) ?";"What is the name of the dog that played Toto in the 1939 ""Wizard of Oz""?";"Teddy|Toto|Terry|Tommy";"Teddy|Toto|Terry|Tommy";"C";"";"";"OpenTDB"
"1196";"Cinéma";"3";"Quel fut le premier film d'Alfred Hitchcock tourné en couleur ?";"Which was the first of Alfred Hitchcock's movies filmed in colour?";"Rebecca|La Corde|Psychose|Sueurs froides";"Rebecca|Rope|Psycho|Vertigo";"B";"";"";"OpenTDB"
"1197";"Cinéma";"1";"Lequel de ces acteurs n'a joué qu'une seule fois dans un film de Tarantino ?";"Which of the following actors has only been in a Tarantino film once?";"Christoph Waltz|Harvey Keitel|John Travolta|Samuel L. Jackson";"Christoph Waltz|Harvey Keitel|John Travolta|Samuel L. Jackson";"C";"";"";"OpenTDB"
"1198";"Cinéma";"2";"Quel chanteur célèbre Kevin Spacey incarne-t-il dans le film ""Beyond the Sea"" (2004) ?";"Which famous singer was portrayed by Kevin Spacey in the 2004 film ""Beyond the Sea""?";"Dean Martin|Frank Sinatra|Bobby Darin|Louis Armstrong";"Dean Martin|Frank Sinatra|Bobby Darin|Louis Armstrong";"C";"";"";"OpenTDB"
"1199";"Cinéma";"2";"Quel film d'animation Steven Lisberger a-t-il réalisé en 1980 avant Tron ?";"Which animated film did Steven Lisberger direct in 1980 before Tron?";"Animalympics|Taram et le Chaudron Magique|Rox et Rouky|Basil, détective privé";"Animalympics|The Black Cauldron|The Fox and the Hound|The Great Mouse Detective";"A";"";"";"OpenTDB"
"1201";"Cinéma";"3";"Quel est le nom de l'assassin dans le premier film ""Hellboy"" ?";"What is the name of the assassin in the first ""Hellboy"" movie?";"Grigori Efimovich Rasputin|Klaus Werner von Krupt|Karl Ruprecht Kroenen|Ilsa Haupstein";"Grigori Efimovich Rasputin|Klaus Werner von Krupt|Karl Ruprecht Kroenen|Ilsa Haupstein";"C";"";"";"OpenTDB"
"1202";"Cinéma";"1";"Quelle célébrité a annoncé sa candidature à la présidence en 2015 ?";"Which celebrity announced his presidency in 2015?";"Kanye West|Leonardo DiCaprio|Donald Trump|Miley Cyrus";"Kanye West|Leonardo DiCaprio|Donald Trump|Miley Cyrus";"A";"";"";"OpenTDB"
"1203";"Cinéma";"2";"Nikki Diamond incarnait quel Gladiateur dans l'émission télévisée ""Gladiators"" (1992) ?";"Nikki Diamond portrayed which Gladiator in the 1992 TV show ""Gladiators""?";"Falcon|Nightshade|Jet|Scorpio";"Falcon|Nightshade|Jet|Scorpio";"D";"";"";"OpenTDB"
"1204";"Cinéma";"3";"En quelle année Gabe Newell est-il né ?";"Gabe Newell was born in which year?";"1960|1970|1972|1962";"1960|1970|1972|1962";"D";"";"";"OpenTDB"
"1205";"Cinéma";"3";"Quelle était la religion de Freddie Mercury ?";"What was the religion of Freddie Mercury?";"Paganisme|Zoroastrisme|Ashurisme|Judaïsme";"Paganism|Zoroastrianism|Ashurism|Judaism";"B";"";"";"OpenTDB"
"1206";"Cinéma";"2";"Combien de kilos Chris Pratt a-t-il perdu pour son rôle de Star-Lord dans ""Les Gardiens de la Galaxie"" ?";"How much weight did Chris Pratt lose for his role as Star-Lord in ""Guardians of the Galaxy""?";"~14 kg (30 lbs)|~23 kg (50 lbs)|~32 kg (70 lbs)|~27 kg (60 lbs)";"30 lbs|50 lbs|70 lbs|60 lbs";"D";"";"";"OpenTDB"
"1207";"Cinéma";"2";"Laquelle de ces célébrités n'était PAS membre des Jackson 5 ?";"Which of these celebrities was not a member of the Jackson 5?";"Marlon Jackson|Jermaine Jackson|Tito Jackson|Bo Jackson";"Marlon Jackson|Jermaine Jackson|Tito Jackson|Bo Jackson";"D";"";"";"OpenTDB"
"1208";"Cinéma";"2";"Quand Elvis Presley est-il né ?";"When was Elvis Presley born?";"13 décembre 1931|8 janvier 1935|17 avril 1938|18 juillet 1940";"December 13, 1931|January 8, 1935|April 17, 1938|July 18, 1940";"B";"";"";"OpenTDB"
"1209";"Cinéma";"2";"S'il était encore en vie, en quelle année Elvis Presley fêterait-il son 100e anniversaire ?";"If he was still alive, in what year would Elvis Presley celebrate his 100th birthday?";"2030|2045|2040|2035";"2030|2045|2040|2035";"D";"";"";"OpenTDB"
"1210";"Cinéma";"2";"Sous quel nom Doug Walker est-il connu sur YouTube ?";"What is Doug Walker's YouTube name?";"The Cinema Snob|The Angry Video Game Nerd|The Nostalgia Critic|AngryJoeShow";"The Cinema Snob|The Angry Video Game Nerd|The Nostalgia Critic|AngryJoeShow";"C";"";"";"OpenTDB"
"1211";"Cinéma";"2";"Laquelle de ces personnes ne fait PAS partie du groupe comique Mega64 ?";"Which of these people is NOT part of the Internet comedy group Mega64?";"Derrick Acosta|Shawn Chatfield|Rocco Botte|Jon Jafari";"Derrick Acosta|Shawn Chatfield|Rocco Botte|Jon Jafari";"D";"";"";"OpenTDB"
"1212";"Cinéma";"2";"Quelle actrice se nommait en réalité Frances Ethel Gumm ?";"Which actress's real name was Frances Ethel Gumm?";"Judy Garland|Doris Day|Julie Andrews|Marilyn Monroe";"Judy Garland|Doris Day|Julie Andrews|Marilyn Monroe";"A";"";"";"OpenTDB"
"1213";"Cinéma";"2";"En 2014, ce rappeur ayant figuré dans ""Computers"" et ""Body Dance"" a été arrêté pour meurtre.";"In 2014, this rapper who featured in ""Computers"" and ""Body Dance"" was arrested for murder.";"Bobby Shmurda|Young Thug|DJ Snake|Swae Lee";"Bobby Shmurda|Young Thug|DJ Snake|Swae Lee";"A";"";"";"OpenTDB"
"1214";"Cinéma";"2";"Paul McCartney a toujours utilisé son deuxième prénom. Quel est son vrai premier prénom ?";"Paul McCartney has always used his middle name. What is his real first name?";"Justin|James|John|Jack";"Justin|James|John|Jack";"B";"";"";"OpenTDB"
"1215";"Cinéma";"3";"Dans quelle école du Surrey (Angleterre) Steve Backshall a-t-il étudié ?";"Which school in Surrey, England did Steve Backshall attend?";"Kings International College|Lyndhurst School|Collingwood College|Tomlinscote School";"Kings International College|Lyndhurst School|Collingwood College|Tomlinscote School";"C";"";"";"OpenTDB"
"1216";"Cinéma";"3";"Qui était la première femme de Donald Trump ?";"Who was Donald Trump's first wife?";"Ivana Zelníčková|Marla Maples|Nancy Davis|Melania Knauss";"Ivana Zelníčková|Marla Maples|Nancy Davis|Melania Knauss";"A";"";"";"OpenTDB"
"1217";"Cinéma";"2";"Quelle personnalité radio se surnomme ""The King of All Media"" ?";"Which radio personality calls himself ""The King of All Media""?";"Howard Stern|Ryan Seacrest|Rush Limbaugh|Pete Tong";"Howard Stern|Ryan Seacrest|Rush Limbaugh|Pete Tong";"A";"";"";"OpenTDB"
"1218";"Cinéma";"2";"En quelle année O.J. Simpson a-t-il été acquitté de ses accusations de meurtre ?";"What year was O.J. Simpson acquitted of his murder charges?";"1995|1996|1992|1991";"1995|1996|1992|1991";"A";"";"";"OpenTDB"
"1219";"Cinéma";"2";"Sous quel pseudonyme James Rolfe est-il connu ?";"Who is ""James Rolfe"" better known as?";"The Angry Video Game Nerd|PeanutButterGamer|PewDiePie|TotalBiscuit";"The Angry Video Game Nerd|PeanutButterGamer|PewDiePie|TotalBiscuit";"A";"";"";"OpenTDB"
"1220";"Cinéma";"2";"Avant de doubler Pearl dans Steven Universe, Deedee Magno Hall faisait partie de quel groupe américain ?";"Before voicing Pearl in Steven Universe, Deedee Magno Hall was part of which American band?";"The Pussycat Dolls|The Party|The Weather Girls|The Cheetah Girls";"The Pussycat Dolls|The Party|The Weather Girls|The Cheetah Girls";"B";"";"";"OpenTDB"
"1221";"Cinéma";"2";"Quel célèbre joueur des New York Yankees Marilyn Monroe a-t-elle épousé ?";"Which famous New York Yankees outfielder did Marilyn Monroe marry?";"Mason Williams|Tino Martinez|Joe DiMaggio|Babe Ruth";"Mason Williams|Tino Martinez|Joe DiMaggio|Babe Ruth";"C";"";"";"OpenTDB"
"1222";"Cinéma";"1";"Quel comédien interprète le personnage Neil Hamburger ?";"Neil Hamburger is played by which comedian?";"Todd Glass|Gregg Turkington|Tim Heidecker|Nathan Fielder";"Todd Glass|Gregg Turkington|Tim Heidecker|Nathan Fielder";"B";"";"";"OpenTDB"
"1223";"Cinéma";"1";"Quelle actrice a épousé Michael Douglas en 2000 ?";"Which actress married Michael Douglas in 2000?";"Sara Sugarman|Ruth Jones|Pam Ferris|Catherine Zeta-Jones";"Sara Sugarman|Ruth Jones|Pam Ferris|Catherine Zeta-Jones";"D";"";"";"OpenTDB"
"1224";"Cinéma";"1";"Gwyneth Paltrow a une fille prénommée... ?";"Gwyneth Paltrow has a daughter named...?";"Dakota|Apple|French|Lily";"Dakota|Apple|French|Lily";"B";"";"";"OpenTDB"
"1225";"Cinéma";"1";"Quelle est la cause officielle de la mort de Marilyn Monroe ?";"What was the cause of Marilyn Monroe's death?";"Incendie domestique|Attaque au couteau|Overdose médicamenteuse|Coup de feu";"House Fire|Knife Attack|Drug Overdose|Gunshot";"C";"";"";"OpenTDB"
"1226";"Cinéma";"1";"Aubrey Graham est mieux connu sous le nom de";"Aubrey Graham is better known as";"2 Chainz|Travis Scott|Lil Wayne|Drake";"2 Chainz|Travis Scott|Lil Wayne|Drake";"D";"";"";"OpenTDB"
"1227";"Cinéma";"2";"Quel est le vrai nom de ""moot"", fondateur du forum 4chan ?";"What is the real name of ""moot"", founder of the imageboard 4chan?";"Catie Wayne|Christopher Poole|Allison Harvard|Mark Zuckerberg";"Catie Wayne|Christopher Poole|Allison Harvard|Mark Zuckerberg";"B";"";"";"OpenTDB"
"1228";"Cinéma";"3";"L'excentrique astronome Tycho Brahé gardait quel animal de compagnie ?";"The eccentric natural philosopher Tycho Brahe kept what as a pet?";"Un chien|Une chèvre|Un ours|Un orignal (élan)";"Dog|Goat|Bear|Moose";"D";"";"";"OpenTDB"
"1229";"Cinéma";"2";"Quelle célébrité américaine est morte en 1977 en jouant au golf à La Moraleja, Madrid ?";"Which American celebrity died in 1977 playing golf in La Moraleja, Madrid?";"Bing Crosby|Elvis Presley|Charlie Chaplin|Groucho Marx";"Bing Crosby|Elvis Presley|Charlie Chaplin|Groucho Marx";"A";"";"";"OpenTDB"
"1230";"Cinéma";"2";"Qu'est-ce qui a poussé Jake Lloyd (Anakin Skywalker dans La Menace fantôme) à arrêter d'acteur ?";"What caused Jake Lloyd (Anakin Skywalker in The Phantom Menace) to quit acting?";"Harcèlement scolaire|Casier judiciaire|Nomination au Razzie Award|Racisme";"Bullying|Criminal Record|Nomination for Worst Actor|Racism";"A";"";"";"OpenTDB"
"1231";"Cinéma";"3";"Quelle est la taille de Tom Cruise ?";"How tall is Tom Cruise?";"1,63 m (5′ 4″)|1,65 m (5′ 5″)|1,70 m (5′ 7″)|1,75 m (5′ 9″)";"5′ 4″|5′ 5″|5′ 7″|5′ 9″";"C";"";"";"OpenTDB"
"1232";"Cinéma";"1";"Quelle est l'identité secrète de Superman dans les comics DC ?";"What is the alter-ego of the DC comics character ""Superman""?";"Arthur Curry|Clark Kent|John Jones|Bruce Wayne";"Arthur Curry|Clark Kent|John Jones|Bruce Wayne";"B";"";"";"OpenTDB"
"1233";"Cinéma";"1";"Quelle est la véritable identité de Batman ?";"Who is Batman?";"Bruce Wayne|Tony Stark|Clark Kent|Barry Allen";"Bruce Wayne|Tony Stark|Clark Kent|Barry Allen";"A";"";"";"OpenTDB"
"1234";"Cinéma";"3";"Dans quelle mise à jour de Homestuck le segment [S] Game Over a-t-il été publié ?";"In what Homestuck update was [S] Game Over released?";"25 octobre 2014|8 avril 2012|28 août 2003|13 avril 2009";"October 25th, 2014|April 8th, 2012|August 28th, 2003|April 13th, 2009";"A";"";"";"OpenTDB"
"1235";"Cinéma";"3";"Quelles sont les Trois Vertus de Bionicle ?";"What are the Three Virtues of Bionicle?";"Construire, Jouer, Changer|Unité, Devoir, Destinée|Forger, Construire, Combattre|Travailler, Jouer, Vivre";"Build, Play, Change|Unity, Duty, Destiny|Forge, Build, Fight|Work, Play, Live";"B";"";"";"OpenTDB"
1236;Cinema;2;"Dans l'univers pré-Super Genesis du comic ""Sonic the Hedgehog"", quel est le nom du frère de Sally Acorn ?";"In Pre-Super Genesis universe of ""Sonic the Hedgehog"" comic, what was the name of Sally Acorn's brother?";"A) Elias Acorn | B) Frederick Acorn | C) Alexis Acorn | D) Maximillian Acorn";"A) Elias Acorn | B) Frederick Acorn | C) Alexis Acorn | D) Maximillian Acorn";A;"";"";"OpenTDB"
1237;Cinema;2;"Quel acolyte de Batman est le fils de Talia al Ghul ?";"Which Batman sidekick is the son of Talia al Ghul?";"A) Damian Wayne | B) Jason Todd | C) Tim Drake | D) Dick Grayson";"A) Damian Wayne | B) Jason Todd | C) Tim Drake | D) Dick Grayson";A;"";"";"OpenTDB"
1238;Cinema;2;"Dans Calvin et Hobbes, quel est le prénom du petit ami de la baby-sitter ?";"In Calvin and Hobbes, what is the name of the babysitter's boyfriend?";"A) Dave | B) Charlie | C) Charles | D) Nathaniel";"A) Dave | B) Charlie | C) Charles | D) Nathaniel";B;"";"";"OpenTDB"
1239;Cinema;2;"Dans les comics Marvel, laquelle de ces pierres n'est PAS une pierre d'infinité ?";"In Marvel comics, which of the following is not one of the infinity stones?";"A) Temps | B) Pouvoir | C) Âme | D) Énergie";"A) Time | B) Power | C) Soul | D) Energy";D;"";"";"OpenTDB"
1240;Cinema;1;"Dans ""Homestuck"", qui est le tuteur de Dave Strider ?";"In ""Homestuck"" what is Dave Strider's guardian?";"A) Becquerel | B) Bro | C) Halley | D) Doc Scratch";"A) Becquerel | B) Bro | C) Halley | D) Doc Scratch";B;"";"";"OpenTDB"
1241;Cinema;3;"En quelle année est sorti le premier comic ""The Walking Dead"" ?";"In what year did the first ""The Walking Dead"" comic come out?";"A) 2006 | B) 2001 | C) 2003 | D) 1999";"A) 2006 | B) 2001 | C) 2003 | D) 1999";C;"";"";"OpenTDB"
1242;Cinema;3;"En quelle année s'est tenu le premier San Diego Comic-Con ?";"What year was the first San Diego Comic-Con?";"A) 1970 | B) 1985 | C) 1990 | D) 2000";"A) 1970 | B) 1985 | C) 1990 | D) 2000";A;"";"";"OpenTDB"
1243;Cinema;2;"Dans les comics, Wonder Woman n'a PAS eu de relation amoureuse avec lequel de ces super-héros ?";"Which of the following superheros did Wonder Woman NOT have a love interest in?";"A) Steve Trevor | B) Green Arrow | C) Batman | D) Superman";"A) Steve Trevor | B) Green Arrow | C) Batman | D) Superman";B;"";"";"OpenTDB"
1244;Cinema;2;"Dans les comics Sonic, quel personnage a pris le commandement de la Légion Noire après l'assassinat de Luger ?";"In the comics, which Sonic character took command of the Dark Legion after Luger's assassination?";"A) Remington | B) Kragok | C) Lien-Da | D) Dimitri";"A) Remington | B) Kragok | C) Lien-Da | D) Dimitri";C;"";"";"OpenTDB"
1245;Cinema;2;"Qui est la deuxième personne à endosser le manteau de Night Owl dans le roman graphique Watchmen ?";"Who is the second person to take up the mantle of Night Owl in the Watchmen graphic novel?";"A) Nelson Gardner | B) Daniel Dreiberg | C) Hollis Mason | D) Adrian Veidt";"A) Nelson Gardner | B) Daniel Dreiberg | C) Hollis Mason | D) Adrian Veidt";B;"";"";"OpenTDB"
1246;Cinema;1;"Selon leur surnom traditionnel, quel type de ""duo"" forment Batman et Robin ?";"According to their longtime nickname, what kind of ""duo"" are Batman & Robin?";"A) Dynamique | B) Dynastique | C) Délirant | D) Dangereux";"A) Dynamic | B) Dynastic | C) Delirious | D) Dangerous";A;"";"";"OpenTDB"
1247;Cinema;3;"Mieux connu sous le pseudonyme Logan, quel est le vrai nom de naissance de Wolverine ?";"Better known by his nickname Logan, what is Wolverine's birth name?";"A) James Howlett | B) Logan Wolf | C) Thomas Wilde | D) John Savage";"A) James Howlett | B) Logan Wolf | C) Thomas Wilde | D) John Savage";A;"";"";"OpenTDB"
1248;Cinema;2;"Quelle est la faiblesse des vampires américains (dans ""American Vampire"" de Scott Snyder) ?";"What's the weakness of american vampires (Scott Snyder's American Vampire)?";"A) L'argent | B) La lumière du soleil | C) Le bois | D) L'or";"A) Silver | B) Sunlight | C) Wood | D) Gold";D;"";"";"OpenTDB"
1249;Cinema;2;"Quelle désignation est donnée à l'Univers cinématographique Marvel ?";"What is the designation given to the Marvel Cinematic Universe?";"A) Terre-2008 | B) Terre-199999 | C) Terre-10005 | D) Terre-616";"A) Earth-2008 | B) Earth-199999 | C) Earth-10005 | D) Earth-616";B;"";"";"OpenTDB"
1250;Cinema;2;"Quel est le vrai nom d'Hellboy ?";"What is Hellboy's true name?";"A) La Main Droite du Destin | B) Azzael | C) Anung Un Rama | D) Ogdru Jahad";"A) Right Hand of Doom | B) Azzael | C) Anung Un Rama | D) Ogdru Jahad";C;"";"";"OpenTDB"
1251;Cinema;2;"Quel acolyte de ""Green Arrow"" porte habituellement une casquette de baseball ?";"Which ""Green Arrow"" sidekick commonly wears a baseball cap?";"A) Black Canary | B) Dick Grayson | C) Roy Harper | D) Emiko Queen";"A) Black Canary | B) Dick Grayson | C) Roy Harper | D) Emiko Queen";C;"";"";"OpenTDB"
1252;Cinema;3;"Dans l'univers Hellboy, quel était le nom de naissance d'Abe Sapien ?";"In the Hellboy universe, what was Abe Sapien's birth name?";"A) Landis Pope | B) Sir Edward Grey | C) Langdon Everett Caul | D) Lord Baltimore";"A) Landis Pope | B) Sir Edward Grey | C) Langdon Everett Caul | D) Lord Baltimore";C;"";"";"OpenTDB"
1253;Cinema;2;"Dans ""Black Hammer"", quelle dimension le Colonel Weird traverse-t-il ?";"In Black Hammer, what dimension does Colonel Weird travel through?";"A) Univers Miroir | B) Para-Zone | C) Zone Fantôme | D) Hyperespace";"A) Mirror Universe | B) Para-Zone | C) Phantom Zone | D) Hyperspace";B;"";"";"OpenTDB"
1254;Cinema;2;"Qui a inspiré le personnage du Professeur Tournesol dans la série Tintin ?";"Who was the inspiration for Cuthbert Calculus in the Tintin series?";"A) J. Cecil Maby | B) Jacques Piccard | C) Auguste Picard | D) Will Morris";"A) J. Cecil Maby | B) Jacques Piccard | C) Auguste Picard | D) Will Morris";C;"";"";"OpenTDB"
1255;Cinema;1;"Ce super-héros Marvel est souvent surnommé ""L'homme sans peur"".";"This Marvel superhero is often called ""The man without fear"".";"A) Wolverine | B) Hulk | C) Daredevil | D) Thor";"A) Wolverine | B) Hulk | C) Daredevil | D) Thor";C;"";"";"OpenTDB"
1256;Cinema;3;"Quels sont les noms des deux ""canon fan trolls"" dans ""Homestuck"" ?";"What are the names of the two ""Canon fan trolls"" in ""Homestuck""?";"A) Aikter Frekik et Xagrai Ollomu | B) The Wrycrown et Voksea Olkido | C) Grekei Ceknux et Riya Camacho | D) Mierfa Durgas et Nektan Whelan";"A) Aikter Frekik and Xagrai Ollomu | B) The Wrycrown and Voksea Olkido | C) Grekei Ceknux and Riya Camacho | D) Mierfa Durgas and Nektan Whelan";D;"";"";"OpenTDB"
1257;Cinema;3;"Lequel de ces anneaux du ""Lantern Corps"" DC Comics est classé comme Parasitique ?";"Which of the following rings from DC Comics' ""Lantern Corps"" are classified as Parasitic?";"A) Indigo (Compassion) | B) Jaune (Peur) | C) Blanc (Vie) | D) Vert (Volonté)";"A) Indigo (Compassion) | B) Yellow (Fear) | C) White (Life) | D) Green (Willpower)";A;"";"";"OpenTDB"
1258;Cinema;3;"En quelle année le comic Garfield a-t-il été publié pour la première fois ?";"When was the Garfield comic first published?";"A) 1973 | B) 1988 | C) 1982 | D) 1978";"A) 1973 | B) 1988 | C) 1982 | D) 1978";D;"";"";"OpenTDB"
1259;Cinema;2;"Quel est le nom de famille du personnage Gamzee dans Homestuck ?";"What is Homestuck character Gamzee's last name?";"A) Makera | B) Makara | C) Makrea | D) Makare";"A) Makera | B) Makara | C) Makrea | D) Makare";B;"";"";"OpenTDB"
1260;Cinema;3;"Dans le webcomic ""Ava's Demon"", sur quel péché le personnage ""Nevy Nervine"" est-il basé ?";"In the webcomic ""Ava's Demon"", what sin is ""Nevy Nervine"" based off of?";"A) Colère | B) Luxure | C) Envie | D) Paresse";"A) Wrath | B) Lust | C) Envy | D) Sloth";C;"";"";"OpenTDB"
1261;Cinema;2;"De quel monde Thor est-il originaire ?";"What otherworldly land does Thor come from?";"A) Sovengarde | B) Midgard | C) Jotunheim | D) Asgard";"A) Sovengarde | B) Midgard | C) Jotunheim | D) Asgard";D;"";"";"OpenTDB"
1262;Cinema;2;"Quel est le vrai nom de naissance de Michael Caine ?";"What is the birth name of Michael Caine?";"A) Morris Coleman | B) Martin Michaels | C) Carl Myers | D) Maurice Micklewhite";"A) Morris Coleman | B) Martin Michaels | C) Carl Myers | D) Maurice Micklewhite";D;"";"";"OpenTDB"
1263;Cinema;2;"Dans ""Retour vers le futur 2"", Marty et le Docteur Brown voyagent vers quelle date future ?";"In Back to the Future Part II, Marty and Dr. Emmett Brown go to which future date?";"A) 21 octobre 2015 | B) 20 juillet 2015 | C) 25 janvier 2015 | D) 28 août 2015";"A) October 21, 2015 | B) July 20, 2015 | C) January 25, 2015 | D) August 28, 2015";A;"";"";"OpenTDB"
1264;Cinema;2;"Qui joue Bruce Wayne dans ""The Dark Knight"" (2008) ?";"Who plays ""Bruce Wayne"" in the 2008 movie ""The Dark Knight""?";"A) Heath Ledger | B) Michael Caine | C) Christian Bale | D) Ron Dean";"A) Heath Ledger | B) Michael Caine | C) Christian Bale | D) Ron Dean";C;"";"";"OpenTDB"
1265;Cinema;1;"Quel nom Tom Hanks donne-t-il à son ballon de volley dans ""Seul au monde"" ?";"What name did Tom Hanks give to his volleyball companion in the film `Cast Away`?";"A) Wilson | B) Jones | C) Friday | D) Billy";"A) Wilson | B) Jones | C) Friday | D) Billy";A;"";"";"OpenTDB"
1266;Cinema;1;"Qui a réalisé le film ""Alien"" ?";"Who directed the movie ""Alien""?";"A) James Cameron | B) Ridley Scott | C) Christopher Nolan | D) Michael Bay";"A) James Cameron | B) Ridley Scott | C) Christopher Nolan | D) Michael Bay";B;"";"";"OpenTDB"
1267;Cinema;1;"Lequel de ces acteurs/actrices ne fait PAS partie du casting de ""Suicide Squad"" (2016) ?";"Which of these actors/actresses is NOT a part of the cast for the 2016 movie ""Suicide Squad""?";"A) Will Smith | B) Jared Leto | C) Scarlett Johansson | D) Margot Robbie";"A) Will Smith | B) Jared Leto | C) Scarlett Johansson | D) Margot Robbie";C;"";"";"OpenTDB"
1268;Cinema;1;"Dans ""Army of Darkness"" (1992), quel nom Ash donne-t-il à son fusil à double canon ?";"In the 1992 film ""Army of Darkness"", what name does Ash give to his double-barreled shotgun?";"A) Boomstick | B) Blastbranch | C) Bloomstick | D) 2-Pump Chump";"A) Boomstick | B) Blastbranch | C) Bloomstick | D) 2-Pump Chump";A;"";"";"OpenTDB"
1269;Cinema;2;"Velma Kelly et Roxie Hart sont les protagonistes de quel film oscarisé ?";"Velma Kelly and Roxie Hart are the protagonists of which Oscar winning movie?";"A) Dreamgirls | B) Chicago | C) Cabaret | D) Tout ça... pour ça !";"A) Dreamgirls | B) Chicago | C) Cabaret | D) All That Jazz";B;"";"";"OpenTDB"
1270;Cinema;1;"Quel film a été considéré par la critique comme le meilleur film de tous les temps ?";"Which film has been critically regarded as the best film of all time?";"A) Citizen Kane | B) Avatar | C) The Room | D) Le Parrain 2";"A) Citizen Kane | B) Avatar | C) The Room | D) The Godfather Part II";A;"";"";"OpenTDB"
1271;Cinema;1;"Quel est le nom du robot orange et blanc dans ""Star Wars : Le Réveil de la Force"" ?";"What is the orange and white bot's name in ""Star Wars: The Force Awakens""?";"A) BB-3 | B) BB-8 | C) AA-A | D) R2-D2";"A) BB-3 | B) BB-8 | C) AA-A | D) R2-D2";B;"";"";"OpenTDB"
1272;Cinema;2;"Dans ""Le Seigneur des Anneaux : Les Deux Tours"", où les orques emmènent-ils les hobbits ?";"In the Lord of the Rings: The Two Towers, where are the party of orcs taking the hobbits?";"A) Mordor | B) Fondcombe | C) La Moria | D) Isengard";"A) Mordor | B) Rivendell | C) Moria | D) Isengard";D;"";"";"OpenTDB"
1273;Cinema;3;"Quel boxeur était célèbre pour frapper le gong dans l'introduction des films J. Arthur Rank ?";"Which boxer was famous for striking the gong in the introduction to J. Arthur Rank films?";"A) Bombardier Billy Wells | B) Terry Spinks | C) Don Cockell | D) Freddie Mills";"A) Bombardier Billy Wells | B) Terry Spinks | C) Don Cockell | D) Freddie Mills";A;"";"";"OpenTDB"
1274;Cinema;1;"Quel film met en scène un grand esprit ressemblant à un lapin avec des pouvoirs magiques dont celui de faire pousser des arbres ?";"Which movie includes a giant bunny-like spirit who has magic powers including growing trees?";"A) Alice au pays des merveilles | B) Hop | C) Les Cinq Légendes | D) Mon voisin Totoro";"A) Alice in Wonderland | B) Hop | C) Rise of the Guardians | D) My Neighbor Totoro";D;"";"";"OpenTDB"
1275;Cinema;2;"La révélation de Dark Vador à Luke est mythique. Mais laquelle de ces versions est la bonne ?";"Darth Vader's famous reveal to Luke is iconic. But which of these is the right one?";"A) ""Tu as tort. Je suis ton père."" | B) ""Luke, je suis ton père."" | C) ""La vérité est que je suis ton père."" | D) ""Non. Je suis ton père.""";"A) ""You're wrong. I am your father."" | B) ""Luke, I am your father."" | C) ""The truth is that I am your father."" | D) ""No. I am your father.""";D;"";"";"OpenTDB"
1276;Cinema;2;"Quel est le nom du protagoniste dans le film ""Commando"" (1985) ?";"What was the name of the protagonist in the movie Commando (1985)?";"A) Harry Tasker | B) Ben Richards | C) Douglas Quaid | D) John Matrix";"A) Harry Tasker | B) Ben Richards | C) Douglas Quaid | D) John Matrix";D;"";"";"OpenTDB"
1277;Cinema;1;"De quelle race était le chien Marley dans le film ""Marley & Moi"" (2008) ?";"What breed of dog was Marley in the film ""Marley & Me"" (2008)?";"A) Dalmatien | B) Golden Retriever | C) Labrador Retriever | D) Shiba Inu";"A) Dalmatian | B) Golden Retriever | C) Labrador Retriever | D) Shiba Inu";C;"";"";"OpenTDB"
1278;Cinema;3;"En quelle année Clint Eastwood a-t-il incarné l'inspecteur Harry Callahan dans ""L'Inspecteur Harry"" ?";"In what year did Clint Eastwood star as Inspector Harry Callahan in the film ""Dirty Harry""?";"A) 1969 | B) 1983 | C) 1971 | D) 1975";"A) 1969 | B) 1983 | C) 1971 | D) 1975";C;"";"";"OpenTDB"
1279;Cinema;3;"Selon l'univers ""Star Wars"", de quelle planète Obi-Wan Kenobi est-il originaire ?";"According to ""Star Wars"" lore, which planet does Obi-Wan Kenobi come from?";"A) Tatooine | B) Alderaan | C) Stewjon | D) Naboo";"A) Tatooine | B) Alderaan | C) Stewjon | D) Naboo";C;"";"";"OpenTDB"
