id;category;difficulty;question_fr;question_en;choices_fr;choices_en;correct;explanation_fr;explanation_en;source_hint
811;Jeux Vidéo;2;"Quel est le vrai nom de Master Chief dans Halo ?";"What is Master Chief's real name in Halo?";"A) Marcus Fenix | B) John-117 | C) Noble Six | D) Avery Johnson";"A) Marcus Fenix | B) John-117 | C) Noble Six | D) Avery Johnson";"B";"John-117 est un Spartan-II super soldat.";"John-117 is a Spartan-II super soldier.";"OpenTDB"
812;Jeux Vidéo;2;"Dans quel jeu trouve-t-on le vaisseau Normandy ?";"In which game can you find the Normandy spaceship?";"A) Star Wars | B) Mass Effect | C) Halo | D) Star Trek";"A) Star Wars | B) Mass Effect | C) Halo | D) Star Trek";"B";"Le SSV Normandy est le vaisseau du commandant Shepard.";"The SSV Normandy is Commander Shepard's ship.";"OpenTDB"
813;Jeux Vidéo;2;"Quelle est l'arme signature de Kratos dans God of War ?";"What is Kratos's signature weapon in God of War?";"A) Épée | B) Lames du Chaos | C) Marteau | D) Lance";"A) Sword | B) Blades of Chaos | C) Hammer | D) Spear";"B";"Les Lames du Chaos sont liées aux bras de Kratos.";"The Blades of Chaos are chained to Kratos's arms.";"OpenTDB"
814;Jeux Vidéo;2;"Dans Skyrim, quel cri permet de ralentir le temps ?";"In Skyrim, which shout slows down time?";"A) Fus Ro Dah | B) Slow Time | C) Dragon Aspect | D) Whirlwind Sprint";"A) Fus Ro Dah | B) Slow Time | C) Dragon Aspect | D) Whirlwind Sprint";"B";"Slow Time utilise les mots Tiid Klo Ul.";"Slow Time uses the words Tiid Klo Ul.";"OpenTDB"
815;Jeux Vidéo;2;"Quel studio a créé Resident Evil ?";"Which studio created Resident Evil?";"A) Konami | B) Capcom | C) Namco | D) Square";"A) Konami | B) Capcom | C) Namco | D) Square";"B";"Capcom a lancé Resident Evil en 1996.";"Capcom launched Resident Evil in 1996.";"OpenTDB"
816;Jeux Vidéo;2;"Dans Metal Gear Solid, qui est le héros principal ?";"In Metal Gear Solid, who is the main hero?";"A) Big Boss | B) Solid Snake | C) Raiden | D) Ocelot";"A) Big Boss | B) Solid Snake | C) Raiden | D) Ocelot";"B";"Solid Snake est le légendaire espion de FOXHOUND.";"Solid Snake is the legendary FOXHOUND spy.";"OpenTDB"
817;Jeux Vidéo;2;"Quel jeu de rythme japonais utilise une version de Ievan Polkka ?";"Which Japanese rhythm game uses Ievan Polkka?";"A) Guitar Hero | B) Hatsune Miku | C) Rock Band | D) Just Dance";"A) Guitar Hero | B) Hatsune Miku | C) Rock Band | D) Just Dance";"B";"Le poireau tournant de Miku est devenu un mème célèbre.";"Miku's spinning leek became a famous meme.";"OpenTDB"
818;Jeux Vidéo;2;"Dans Animal Crossing, qui est le propriétaire du magasin ?";"In Animal Crossing, who owns the shop?";"A) Isabelle | B) Tom Nook | C) Blathers | D) K.K. Slider";"A) Isabelle | B) Tom Nook | C) Blathers | D) K.K. Slider";"B";"Tom Nook est le tanuki commerçant de la série.";"Tom Nook is the tanuki shopkeeper of the series.";"OpenTDB"
819;Jeux Vidéo;2;"Quel est le nom de la guilde principale dans World of Warcraft ?";"What are the two main factions in World of Warcraft?";"A) Rebels vs Empire | B) Alliance vs Horde | C) Light vs Dark | D) Order vs Chaos";"A) Rebels vs Empire | B) Alliance vs Horde | C) Light vs Dark | D) Order vs Chaos";"B";"L'Alliance et la Horde sont en guerre depuis Warcraft.";"The Alliance and Horde have been at war since Warcraft.";"OpenTDB"
820;Jeux Vidéo;2;"Dans League of Legends, combien de champions y a-t-il au lancement ?";"In League of Legends, how many champions at launch?";"A) 17 | B) 40 | C) 60 | D) 100";"A) 17 | B) 40 | C) 60 | D) 100";"B";"LoL a lancé avec 40 champions en 2009.";"LoL launched with 40 champions in 2009.";"OpenTDB"
821;Jeux Vidéo;3;"Quel jeu a été le premier à utiliser la technologie ragdoll pour la physique ?";"Which game was first to use ragdoll physics technology?";"A) Half-Life | B) Jurassic Park: Trespasser | C) GTA III | D) Max Payne";"A) Half-Life | B) Jurassic Park: Trespasser | C) GTA III | D) Max Payne";"B";"Trespasser (1998) a innové avec la physique ragdoll.";"Trespasser (1998) innovated with ragdoll physics.";"OpenTDB"
822;Jeux Vidéo;3;"Dans Dark Souls, quel boss est optionnel dans Anor Londo ?";"In Dark Souls, which boss is optional in Anor Londo?";"A) Ornstein & Smough | B) Dark Sun Gwyndolin | C) Gwynevere | D) Sif";"A) Ornstein & Smough | B) Dark Sun Gwyndolin | C) Gwynevere | D) Sif";"B";"Gwyndolin garde le tombeau de Gwyn.";"Gwyndolin guards Gwyn's tomb.";"OpenTDB"
823;Jeux Vidéo;3;"Quel est le dernier boss de Cuphead (sans DLC) ?";"What is the final boss of Cuphead (without DLC)?";"A) King Dice | B) The Devil | C) Dr. Kahl | D) Cala Maria";"A) King Dice | B) The Devil | C) Dr. Kahl | D) Cala Maria";"B";"Le Diable est le boss final du jeu de base.";"The Devil is the base game's final boss.";"OpenTDB"
824;Jeux Vidéo;3;"Dans Hollow Knight, comment s'appelle le royaume abandonné ?";"In Hollow Knight, what is the abandoned kingdom called?";"A) Lordran | B) Hallownest | C) Yharnam | D) Drangleic";"A) Lordran | B) Hallownest | C) Yharnam | D) Drangleic";"B";"Hallownest est le royaume souterrain des insectes.";"Hallownest is the underground kingdom of insects.";"OpenTDB"
825;Jeux Vidéo;3;"Quel est le vrai nom de Samus Aran ?";"What is Samus Aran's full name?";"A) Samus Johnson | B) Samus Aran | C) Samus Bird | D) Samus Ridley";"A) Samus Johnson | B) Samus Aran | C) Samus Bird | D) Samus Ridley";"B";"Samus Aran est son vrai nom, élevée par les Chozo.";"Samus Aran is her real name, raised by the Chozo.";"OpenTDB"
826;Jeux Vidéo;3;"Dans Elden Ring, qui est le premier boss de zone principale ?";"In Elden Ring, who is the first main area boss?";"A) Rennala | B) Margit | C) Godrick | D) Radahn";"A) Rennala | B) Margit | C) Godrick | D) Radahn";"B";"Margit le Présage Funeste bloque l'entrée de Stormveil.";"Margit the Fell Omen blocks Stormveil's entrance.";"OpenTDB"
827;Jeux Vidéo;3;"Quelle est la durée d'une partie standard de Dota 2 ?";"What is the average duration of a Dota 2 match?";"A) 20 min | B) 40-50 min | C) 60-90 min | D) 15 min";"A) 20 min | B) 40-50 min | C) 60-90 min | D) 15 min";"B";"Les parties de Dota 2 durent en moyenne 40-50 minutes.";"Dota 2 matches average 40-50 minutes.";"OpenTDB"
828;Jeux Vidéo;3;"Dans Sekiro, quel est le nom du shinobi protagonist ?";"In Sekiro, what is the name of the shinobi protagonist?";"A) Genichiro | B) Wolf | C) Isshin | D) Owl";"A) Genichiro | B) Wolf | C) Isshin | D) Owl";"B";"Wolf (ou Sekiro) est surnommé le loup à un bras.";"Wolf (or Sekiro) is nicknamed the one-armed wolf.";"OpenTDB"
829;Jeux Vidéo;2;"Quelle console Nintendo était connue pour sa manette à 3 branches ?";"Which Nintendo console was known for its 3-pronged controller?";"A) GameCube | B) Nintendo 64 | C) SNES | D) Wii";"A) GameCube | B) Nintendo 64 | C) SNES | D) Wii";"B";"La N64 avait une manette unique à trois poignées.";"The N64 had a unique three-handle controller.";"OpenTDB"
830;Jeux Vidéo;2;"Dans quel jeu peut-on construire des portails vers le Nether ?";"In which game can you build portals to the Nether?";"A) Terraria | B) Minecraft | C) Starbound | D) Don't Starve";"A) Terraria | B) Minecraft | C) Starbound | D) Don't Starve";"B";"Le Nether est la dimension infernale de Minecraft.";"The Nether is Minecraft's hellish dimension.";"OpenTDB"
831;Jeux Vidéo;2;"Qui est le créateur de la série Metal Gear ?";"Who is the creator of the Metal Gear series?";"A) Shigeru Miyamoto | B) Hideo Kojima | C) Yu Suzuki | D) Shinji Mikami";"A) Shigeru Miyamoto | B) Hideo Kojima | C) Yu Suzuki | D) Shinji Mikami";"B";"Hideo Kojima a créé Metal Gear en 1987.";"Hideo Kojima created Metal Gear in 1987.";"OpenTDB"
832;Jeux Vidéo;2;"Quelle est la mascotte de Xbox ?";"What is Xbox's mascot?";"A) Sonic | B) Master Chief | C) Marcus Fenix | D) Minecraft Steve";"A) Sonic | B) Master Chief | C) Marcus Fenix | D) Minecraft Steve";"B";"Master Chief est devenu le visage de Xbox avec Halo.";"Master Chief became Xbox's face with Halo.";"OpenTDB"
833;Jeux Vidéo;2;"Dans quel jeu trouve-t-on la ville de Midgar ?";"In which game can you find the city of Midgar?";"A) Kingdom Hearts | B) Final Fantasy VII | C) Chrono Trigger | D) Dragon Quest";"A) Kingdom Hearts | B) Final Fantasy VII | C) Chrono Trigger | D) Dragon Quest";"B";"Midgar est la mégalopole de FF7 contrôlée par Shinra.";"Midgar is the FF7 megacity controlled by Shinra.";"OpenTDB"
834;Jeux Vidéo;2;"Quel studio a développé The Last of Us ?";"Which studio developed The Last of Us?";"A) Rockstar | B) Naughty Dog | C) Insomniac | D) Sucker Punch";"A) Rockstar | B) Naughty Dog | C) Insomniac | D) Sucker Punch";"B";"Naughty Dog est aussi connu pour Uncharted.";"Naughty Dog is also known for Uncharted.";"OpenTDB"
835;Jeux Vidéo;2;"Dans Overwatch, quelle est la nationalité de Tracer ?";"In Overwatch, what is Tracer's nationality?";"A) Américaine | B) Britannique | C) Australienne | D) Canadienne";"A) American | B) British | C) Australian | D) Canadian";"B";"Tracer est de Londres, en Angleterre.";"Tracer is from London, England.";"OpenTDB"
836;Jeux Vidéo;2;"Quel est le nom du dragon dans Spyro ?";"What is the dragon's name in Spyro?";"A) Crash | B) Spyro | C) Cynder | D) Sparx";"A) Crash | B) Spyro | C) Cynder | D) Sparx";"B";"Spyro est un petit dragon violet créé par Insomniac.";"Spyro is a small purple dragon created by Insomniac.";"OpenTDB"
837;Jeux Vidéo;2;"Dans Stardew Valley, qui est le charpentier du village ?";"In Stardew Valley, who is the village carpenter?";"A) Pierre | B) Robin | C) Clint | D) Willy";"A) Pierre | B) Robin | C) Clint | D) Willy";"B";"Robin construit et améliore les bâtiments de la ferme.";"Robin builds and upgrades farm buildings.";"OpenTDB"
838;Jeux Vidéo;1;"Quelle est la couleur principale de Pikachu ?";"What is Pikachu's main color?";"A) Rouge | B) Jaune | C) Bleu | D) Vert";"A) Red | B) Yellow | C) Blue | D) Green";"B";"Pikachu est une souris électrique jaune.";"Pikachu is a yellow electric mouse.";"OpenTDB"
839;Jeux Vidéo;1;"Dans quel jeu saute-t-on sur des Goombas ?";"In which game do you jump on Goombas?";"A) Sonic | B) Super Mario | C) Zelda | D) Kirby";"A) Sonic | B) Super Mario | C) Zelda | D) Kirby";"B";"Les Goombas sont les premiers ennemis de Super Mario.";"Goombas are the first enemies in Super Mario.";"OpenTDB"
840;Jeux Vidéo;1;"Quelle est l'arme principale de Link ?";"What is Link's main weapon?";"A) Arc | B) Épée | C) Lance | D) Marteau";"A) Bow | B) Sword | C) Spear | D) Hammer";"B";"L'épée de légende est l'arme iconique de Link.";"The Master Sword is Link's iconic weapon.";"OpenTDB"
841;Jeux Vidéo;2;"Dans Portal, quel objet permet de créer des portails ?";"In Portal, what object creates portals?";"A) Gravity Gun | B) Portal Gun | C) Teleporter | D) Aperture Device";"A) Gravity Gun | B) Portal Gun | C) Teleporter | D) Aperture Device";"B";"Le Portal Gun tire des portails orange et bleu.";"The Portal Gun fires orange and blue portals.";"OpenTDB"
842;Jeux Vidéo;2;"Quelle entreprise possède le studio Bethesda ?";"Which company owns Bethesda studio?";"A) Sony | B) Microsoft | C) EA | D) Ubisoft";"A) Sony | B) Microsoft | C) EA | D) Ubisoft";"B";"Microsoft a racheté Bethesda en 2021.";"Microsoft acquired Bethesda in 2021.";"OpenTDB"
843;Jeux Vidéo;2;"Dans quel jeu affronte-t-on le Enderdragon ?";"In which game do you fight the Enderdragon?";"A) Terraria | B) Minecraft | C) Valheim | D) ARK";"A) Terraria | B) Minecraft | C) Valheim | D) ARK";"B";"L'Enderdragon est le boss final de Minecraft.";"The Enderdragon is Minecraft's final boss.";"OpenTDB"
844;Jeux Vidéo;2;"Quel Pokémon est le numéro 25 dans le Pokédex ?";"Which Pokémon is number 25 in the Pokédex?";"A) Raichu | B) Pikachu | C) Pichu | D) Eevee";"A) Raichu | B) Pikachu | C) Pichu | D) Eevee";"B";"Pikachu est devenu la mascotte de la franchise.";"Pikachu became the franchise's mascot.";"OpenTDB"
845;Jeux Vidéo;2;"Quel est le premier Pokémon dans le Pokédex national ?";"What is the first Pokémon in the National Pokédex?";"A) Pikachu | B) Bulbasaur | C) Mew | D) Arceus";"A) Pikachu | B) Bulbasaur | C) Mew | D) Arceus";"B";"Bulbizarre (Bulbasaur) est le n°001.";"Bulbasaur is #001.";"OpenTDB"
846;Jeux Vidéo;2;"Quelle ville est le décor principal de GTA San Andreas ?";"Which city is the main setting of GTA San Andreas?";"A) Liberty City | B) Los Santos | C) Vice City | D) San Fierro";"A) Liberty City | B) Los Santos | C) Vice City | D) San Fierro";"B";"Los Santos est inspirée de Los Angeles.";"Los Santos is inspired by Los Angeles.";"OpenTDB"
847;Jeux Vidéo;2;"Dans Assassin's Creed, comment s'appelle l'ordre des ennemis ?";"In Assassin's Creed, what is the enemy order called?";"A) Assassins | B) Templiers | C) Illuminati | D) Abstergo";"A) Assassins | B) Templars | C) Illuminati | D) Abstergo";"B";"Les Templiers cherchent à contrôler l'humanité.";"The Templars seek to control humanity.";"OpenTDB"
848;Jeux Vidéo;2;"Quel studio a créé Grand Theft Auto ?";"Which studio created Grand Theft Auto?";"A) Ubisoft | B) Rockstar | C) EA | D) Activision";"A) Ubisoft | B) Rockstar | C) EA | D) Activision";"B";"Rockstar Games a lancé GTA en 1997.";"Rockstar Games launched GTA in 1997.";"OpenTDB"
849;Jeux Vidéo;2;"Dans Street Fighter, quel est le mouvement signature de Ryu ?";"In Street Fighter, what is Ryu's signature move?";"A) Shoryuken | B) Hadouken | C) Tatsumaki | D) Focus Attack";"A) Shoryuken | B) Hadouken | C) Tatsumaki | D) Focus Attack";"B";"Le Hadouken est la boule d'énergie iconique de Ryu.";"Hadouken is Ryu's iconic energy ball.";"OpenTDB"
850;Jeux Vidéo;2;"Quel est le nom du héros de la série Uncharted ?";"What is the hero's name in the Uncharted series?";"A) Joel | B) Nathan Drake | C) Sam Fisher | D) Lara Croft";"A) Joel | B) Nathan Drake | C) Sam Fisher | D) Lara Croft";"B";"Nathan Drake est un chasseur de trésors.";"Nathan Drake is a treasure hunter.";"OpenTDB"
851;Jeux Vidéo;2;"Dans Zelda: Ocarina of Time, quel instrument Link utilise-t-il ?";"In Zelda: Ocarina of Time, what instrument does Link use?";"A) Harpe | B) Ocarina | C) Flûte | D) Lyre";"A) Harp | B) Ocarina | C) Flute | D) Lyre";"B";"L'Ocarina du Temps permet de voyager dans le temps.";"The Ocarina of Time allows time travel.";"OpenTDB"
852;Jeux Vidéo;3;"Dans quel jeu FromSoftware apparaît Lady Maria ?";"In which FromSoftware game does Lady Maria appear?";"A) Dark Souls III | B) Bloodborne | C) Sekiro | D) Elden Ring";"A) Dark Souls III | B) Bloodborne | C) Sekiro | D) Elden Ring";"B";"Lady Maria est un boss du DLC The Old Hunters.";"Lady Maria is a boss from The Old Hunters DLC.";"OpenTDB"
853;Jeux Vidéo;3;"Quel est le nom de la planète dans Ratchet & Clank 1 ?";"What is the starting planet in Ratchet & Clank 1?";"A) Metropolis | B) Veldin | C) Rilgar | D) Novalis";"A) Metropolis | B) Veldin | C) Rilgar | D) Novalis";"B";"Veldin est la planète d'origine de Ratchet.";"Veldin is Ratchet's home planet.";"OpenTDB"
854;Jeux Vidéo;3;"Dans Celeste, comment s'appelle la protagoniste ?";"In Celeste, what is the protagonist's name?";"A) Theo | B) Madeline | C) Badeline | D) Mr. Oshiro";"A) Theo | B) Madeline | C) Badeline | D) Mr. Oshiro";"B";"Madeline escalade la montagne Celeste pour vaincre sa dépression.";"Madeline climbs Celeste Mountain to overcome depression.";"OpenTDB"
855;Jeux Vidéo;3;"Quel est le numéro de Mewtwo dans le Pokédex original ?";"What is Mewtwo's number in the original Pokédex?";"A) 151 | B) 150 | C) 149 | D) 152";"A) 151 | B) 150 | C) 149 | D) 152";"B";"Mewtwo est n°150, Mew est n°151.";"Mewtwo is #150, Mew is #151.";"OpenTDB"
856;Jeux Vidéo;3;"Dans quelle ville se déroule Dishonored ?";"In which city does Dishonored take place?";"A) Karnaca | B) Dunwall | C) Whitecliff | D) Serkonos";"A) Karnaca | B) Dunwall | C) Whitecliff | D) Serkonos";"B";"Dunwall est la capitale de l'Empire des îles.";"Dunwall is the capital of the Empire of the Isles.";"OpenTDB"
857;Jeux Vidéo;3;"Quel est le vrai nom de Sephiroth dans Final Fantasy VII ?";"What is Sephiroth's full name in Final Fantasy VII?";"A) Sephiroth Jenova | B) Sephiroth | C) Sephiroth Crescent | D) Sephiroth Hojo";"A) Sephiroth Jenova | B) Sephiroth | C) Sephiroth Crescent | D) Sephiroth Hojo";"B";"Sephiroth n'a pas de nom de famille officiel.";"Sephiroth has no official surname.";"OpenTDB"
1630;Jeux Vidéo;2;Dans la série PAYDAY, qui est le chef emblématique du gang PAYDAY ?;In the PAYDAY series, who is the iconic leader of the PAYDAY gang?;A) Dallas | B) Chains | C) Wolf | D) Hoxton;A) Dallas | B) Chains | C) Wolf | D) Hoxton;A;;;
1631;Jeux Vidéo;2;Quel nom était prévu à l'origine pour le personnage Kirby ?;What was the character Kirby originally going to be named?;A) Waddle Dee | B) Prince Puff | C) Popopo | D) Dedede;A) Waddle Dee | B) Prince Puff | C) Popopo | D) Dedede;C;;;
1632;Jeux Vidéo;1;Dans Final Fantasy XIV, quel est le nom du Donjon Profond introduit dans l'extension Heavensward ?;In Final Fantasy XIV, what is the name of the Deep Dungeon that was introduced in the expansion pack, Heavensward?;A) Heaven on High | B) Sunken Temple of Qarn | C) Aetherochemical Research Facility | D) Palace of the Dead;A) Heaven on High | B) Sunken Temple of Qarn | C) Aetherochemical Research Facility | D) Palace of the Dead;D;;;
1633;Jeux Vidéo;2;Selon l'histoire d'Overwatch, qui était autrefois membre du gang Deadlock ?;According to Overwatch's lore, who was once a member of the Deadlock Gang?;A) Soldier 76 | B) McCree | C) Junkrat | D) Roadhog;A) Soldier 76 | B) McCree | C) Junkrat | D) Roadhog;B;;;
1634;Jeux Vidéo;3;"Dans quel jeu de la série ""Dark Souls"" le joueur incarne-t-il l'""Ashen One"" ?";"Which game in the ""Dark Souls"" series does the player play as the ""Ashen One""?";A) Dark Souls III | B) Bloodborne | C) Demon Souls | D) Dark Souls I;A) Dark Souls III | B) Bloodborne | C) Demon Souls | D) Dark Souls I;A;;;
1635;Jeux Vidéo;2;Quel symbole peut-on voir sur le t-shirt du personnage de jeu vidéo de 1993, Bubsy T. Bobcat ?;Which of these symbols can be seen on the shirt of the 1993 video game character, Bubsy T. Bobcat?;A) Rien | B) La lettre B | C) Un point d'exclamation | D) Un point d'interrogation;A) Nothing | B) The letter B | C) An exclamation point | D) A question mark;C;;;
1636;Jeux Vidéo;2;Quel est le nom de la protagoniste de Life Is Strange ?;What is the name of the protagonist of Life Is Strange?;A) Frank Bowers | B) Kate Marsh | C) Max Caulfield | D) Rachel Amber;A) Frank Bowers | B) Kate Marsh | C) Max Caulfield | D) Rachel Amber;C;;;
1637;Jeux Vidéo;2;Dans Touhou 12: Undefined Fantastic Object, lequel de ces personnages n'est pas jouable ?;In Touhou 12: Undefined Fantastic Object, which of these was not a playable character?;A) Hakurei Reimu | B) Izayoi Sakuya | C) Kirisame Marisa | D) Kochiya Sanae;A) Hakurei Reimu | B) Izayoi Sakuya | C) Kirisame Marisa | D) Kochiya Sanae;B;;;
1638;Jeux Vidéo;2;"Qui est le personnage principal de la série de jeux ""Ace Attorney"" ?";"Who is the main character of the game series ""Ace Attorney"" ?";A) Winston Payne | B) Dahlia Hawthorne | C) Phoenix Wright | D) Ash Ketchum;A) Winston Payne | B) Dahlia Hawthorne | C) Phoenix Wright | D) Ash Ketchum;C;;;
1639;Jeux Vidéo;2;Laquelle de ces factions n'est PAS incluse dans Counter-Strike: Global Offensive ?;Which of these is NOT a faction included in the game Counter-Strike: Global Offensive?;A) Phoenix Connexion | B) BOPE | C) Elite Crew | D) GSG-9;A) Phoenix Connexion | B) BOPE | C) Elite Crew | D) GSG-9;B;;;
1640;Jeux Vidéo;1;"Dans la série de jeux ""Worms"", quelle arme est affectée par le vent ?";"In the ""Worms"" series of video games, which of these weapons is affected by wind?";A) Bazooka | B) Grenade | C) Frappe aérienne | D) Mortier;A) Bazooka | B) Grenade | C) Air Strike | D) Mortar;A;;;
1641;Jeux Vidéo;1;Dans la série Yakuza, qui est le Dragon de Dojima ?;In the Yakuza series who is the Dragon of Dojima?;A) Sohei Dojima | B) Haruka Sawamura | C) Ryuji Goda | D) Kazuma Kiryu;A) Sohei Dojima | B) Haruka Sawamura | C) Ryuji Goda | D) Kazuma Kiryu;D;;;
1642;Jeux Vidéo;2;"Dans ""The Legend of Zelda: Ocarina of Time"", quel est le nombre maximum de rubis que Link peut porter ?";"In ""The Legend of Zelda: Ocarina of Time,"" what is the maximum amount of rupees that Link can carry?";A) 5000 | B) 1000 | C) 999 | D) 500;A) 5000 | B) 1000 | C) 999 | D) 500;D;;;
1643;Jeux Vidéo;1;"Qui est le protagoniste du jeu ""The Walking Dead: Saison 1"" ?";"Who is the protagonist in the game ""The Walking Dead: Season One""?";A) Clementine | B) Lee Everett | C) Rick Grimes | D) Kenny;A) Clementine | B) Lee Everett | C) Rick Grimes | D) Kenny;B;;;
1644;Jeux Vidéo;2;"En quelle année ""Super Mario Sunshine"" a-t-il été lancé ?";"In what year was ""Super Mario Sunshine"" released?";A) 2000 | B) 2004 | C) 2003 | D) 2002;A) 2000 | B) 2004 | C) 2003 | D) 2002;D;;;
1645;Jeux Vidéo;2;Le '64' dans la Nintendo 64 fait référence à quoi ?;The '64' in the Nintendo-64 console refers to what?;A) La quantité de mégaoctets de RAM | B) La capacité des cartouches ROM en mégaoctets | C) La vitesse d'horloge du CPU en Hertz | D) Les bits de l'architecture du CPU;A) The number of megabytes of RAM | B) Capacity of the ROM Cartridges in megabytes | C) Clock speed of the CPU in Hertz | D) The bits in the CPU architecture;D;;;
1646;Jeux Vidéo;1;"Quand ""Luigi's Mansion 3"" a-t-il été lancé ?";"When was ""Luigi's Mansion 3"" released?";A) 1er octobre 2019 | B) 31 octobre 2019 | C) 6 septembre 2018 | D) 13 janvier 2019;A) October 1st, 2019 | B) October 31st, 2019 | C) September 6th, 2018 | D) January 13th, 2019;B;;;
1647;Jeux Vidéo;2;"Quel personnage le joueur incarne-t-il dans le jeu vidéo ""Bastion"" ?";"Which character does the player play as in the video game ""Bastion""?";A) Rucks | B) The Kid | C) Zia | D) Zulf;A) Rucks | B) The Kid | C) Zia | D) Zulf;B;;;
1648;Jeux Vidéo;3;"Dans la série de shoot 'em up ""Gradius"", quel est le nom de la faction antagoniste ?";"In the SHMUP series, ""Gradius"", what is the name of the antagonist faction you fight against?";A) ORN Empire | B) Bydo | C) Bacterion | D) Belsar;A) ORN Empire | B) Bydo | C) Bacterion | D) Belsar;C;;;
1649;Jeux Vidéo;2;Quel jeu se déroule dans la ville irlandaise de Doolin, avec la possibilité d'incarner Ellen ou Keats ?;Which of these games takes place in the Irish town of Doolin, with the option to play as one of the characters, Ellen and Keats?;A) Shadow of the Colossus | B) Beyond Good & Evil | C) Folklore | D) ICO;A) Shadow of the Colossus | B) Beyond Good & Evil | C) Folklore | D) ICO;C;;;
1650;Jeux Vidéo;2;Dans Star Wars: Republic Commando (2005), quel est le nom de l'escouade que vous incarnez ?;In Star Wars: Republic Commando (2005), what is the name of the squad that you play as?;A) Omega Squad | B) Alpha Squad | C) Echo Squad | D) Delta Squad;A) Omega Squad | B) Alpha Squad | C) Echo Squad | D) Delta Squad;D;;;
1651;Jeux Vidéo;2;L'un des premiers prototypes de la manette Sega Dreamcast ressemblait à quel objet ?;One of the early prototypes of the Sega Dreamcast controller resembled which of the following?;A) Sèche-cheveux | B) Télécommande de télévision | C) Tablette | D) Téléphone à clapet;A) Hairdryer | B) Television Remote | C) Tablet | D) Flip Phone;B;;;
1652;Jeux Vidéo;2;"Dans quelle ville Seamus ""Sledge"" Cowden de ""Tom Clancy's Rainbow Six Siege"" est-il né ?";"Which town was Seamus ""Sledge"" Cowden from ""Tom Clancy's Rainbow Six Siege"" born in?";A) John O'Groats | B) Kearvaig | C) Talmine | D) Brawl;A) John O'Groats | B) Kearvaig | C) Talmine | D) Brawl;A;;;
1653;Jeux Vidéo;2;"Dans ""Call Of Duty: Zombies"", compléter l'easter egg principal de quelle carte vous donne le succès ""Little Lost Girl"" ?";"In ""Call Of Duty: Zombies"", completing which map's main easter egg will reward you with the achievement, ""Little Lost Girl""?";A) Revelations | B) Origins | C) Moon | D) Tranzit;A) Revelations | B) Origins | C) Moon | D) Tranzit;B;;;
1654;Jeux Vidéo;2;"Qui est le protagoniste du jeu vidéo ""Dead Rising 2"" ?";"Who is the protagonist of the videogame ""Dead Rising 2""?";A) Frank West | B) Chuck Greene | C) Nick Ramos | D) Katie Greene;A) Frank West | B) Chuck Greene | C) Nick Ramos | D) Katie Greene;B;;;
1655;Jeux Vidéo;2;"Dans ""Fallout 4"", quel est le nom du chien que vous trouvez à la station Red Rocket ?";"In ""Fallout 4"", what is the name of the dog you find at Red Rocket truck stop?";A) Quazar | B) Sparky | C) Chop | D) Dogmeat;A) Quazar | B) Sparky | C) Chop | D) Dogmeat;D;;;
1656;Jeux Vidéo;3;Dans le jeu Nuclear Throne, quelle organisation pourchasse le personnage du joueur tout au long du jeu ?;In the game Nuclear Throne, what organization chases the player character throughout the game?;A) Les Bandits | B) The Y.V.G.G | C) Les Fishmen | D) The I.D.P.D;A) The Bandits | B) The Y.V.G.G | C) The Fishmen | D) The I.D.P.D;D;;;
1657;Jeux Vidéo;2;Dans Terraria, lequel des objets suivants le mini-boss Vaisseau Martien ne lâche PAS ?;In Terraria, which of the following items does the Martian Saucer mini-boss NOT drop?;A) Anti-Gravity Hook | B) Drill Containment Unit | C) Influx Waver | D) Cosmic Car Key;A) Anti-Gravity Hook | B) Drill Containment Unit | C) Influx Waver | D) Cosmic Car Key;B;;;
1658;Jeux Vidéo;2;Avec Gabe Newell, qui a co-fondé Valve ?;Along with Gabe Newell, who co-founded Valve?;A) Mike Harrington | B) Stephen Bahl | C) Robin Walker | D) Marc Laidlaw;A) Mike Harrington | B) Stephen Bahl | C) Robin Walker | D) Marc Laidlaw;A;;;
1659;Jeux Vidéo;2;"Quel personnage de Crypt of the NecroDancer (2015) a une bande-son composée par Jake ""Virt"" Kaufman ?";"Which Crypt of the NecroDancer (2015) character has a soundtrack by Jake ""Virt"" Kaufman?";A) Nocturna | B) Octavian (Bard) | C) Cadence | D) Uncle Eli;A) Nocturna | B) Octavian (Bard) | C) Cadence | D) Uncle Eli;D;;;
1660;Jeux Vidéo;1;En quelle année Super Mario Bros. a-t-il été lancé ?;What year was Super Mario Bros. released?;A) 1986 | B) 1983 | C) 1985 | D) 1987;A) 1986 | B) 1983 | C) 1985 | D) 1987;C;;;
1661;Jeux Vidéo;1;Dans Undertale, quelle est la récompense pour avoir répondu correctement ?;In Undertale, what's the prize for answering correctly?;A) De l'argent | B) Une nouvelle voiture | C) Plus de questions | D) La pitié;A) Money | B) New car | C) More questions | D) Mercy;C;;;
1662;Jeux Vidéo;2;Quel mob enneigé a été ajouté dans Minecraft 1.10 ?;What snowy mob was added in Minecraft 1.10?;A) TNT marchante | B) Pingouins | C) Eskimos | D) Ours polaires;A) Walking TNT | B) Penguins | C) Eskimos | D) Polar bears;D;;;
