id;category;difficulty;question_fr;question_en;choices_fr;choices_en;correct;explanation_fr;explanation_en;source_hint
1976;Histoire;2;De quel porte-avions le raid Doolittle fut-il lancé le 18 avril 1942 durant la Seconde Guerre mondiale ?;On which aircraft carrier did the Doolitte Raid launch from on April 18, 1942 during World War II?;A) USS Hornet | B) USS Saratoga | C) USS Enterprise | D) USS Lexington;A) USS Hornet | B) USS Saratoga | C) USS Enterprise | D) USS Lexington;A;;;
1977;Histoire;2;Quel est le nom du célèbre chef apache mort en 1909 à l'âge de 70 ans ?;What is the name of the famous Apache leader who died in 1909 at the age of 70?;A) Geronimo | B) Nuage Rouge | C) Sitting Bull | D) Cheval fou;A) Geronimo | B) Red Cloud | C) Sitting Bull | D) Crazy Horse;A;;;
1978;Histoire;2;Sous quel nom Rodrigo Borgia fut-il fait pape ?;Under which name was Rodrigo Borgia made Pope?;A) Alexandre VI | B) Jean-Paul II | C) Pie VII | D) Rodrigo Ier;A) Alexander VI | B) John Paul II | C) Pius VII | D) Rodrigo I;A;;;
1979;Histoire;2;Lequel des pays suivants fut le premier à envoyer un objet dans l'espace ?;Which of the following countries was the first to send an object into space?;A) Russie | B) Allemagne | C) États-Unis | D) Chine;A) Russia | B) Germany | C) USA | D) China;B;;;
1980;Histoire;1;À quel parti politique Abraham Lincoln appartenait-il lors de son élection à la présidence des États-Unis ?;To what political party did Abraham Lincoln belong when elected POTUS?;A) Whig | B) Démocrate | C) Républicain | D) Indépendant;A) Whig | B) Democrat | C) Republican | D) Independent;C;;;
1981;Histoire;1;Qui a découvert la pénicilline ?;Who discovered Penicillin?;A) Louis Pasteur | B) Alexander Fleming | C) Alfred Nobel | D) Marie Curie;A) Louis Pasteur | B) Alexander Flemming | C) Alfred Nobel | D) Marie Curie;B;;;
1982;Histoire;2;Quel âge avait le célèbre pharaon Toutânkhamon à sa mort ?;How old was the famous King Tutankhamen (Tut) when he died?;A) 30 | B) 21 | C) 15 | D) 19;A) 30 | B) 21 | C) 15 | D) 19;D;;;
1983;Histoire;1;Par qui l'idée du socialisme fut-elle formulée et développée ?;The idea of Socialism was articulated and advanced by whom?;A) Vladimir Poutine | B) Karl Marx | C) Joseph Staline | D) Vladimir Lénine;A) Vladimir Putin | B) Karl Marx | C) Joseph Stalin | D) Vladimir Lenin;B;;;
1984;Histoire;2;Lors des invasions mongoles du Japon, par quoi les bateaux mongols furent-ils principalement stoppés ?;During the Mongolian invasions of Japan, what were the Mongol boats mostly stopped by?;A) La dépression économique | B) Des tornades | C) Des typhons | D) Des samouraïs;A) Economic depression | B) Tornados | C) Typhoons | D) Samurai;C;;;
1985;Histoire;2;Qui est l'auteur de la célèbre formule « Je pense, donc je suis » ?;"Who famously coined the phrase ""I think, therefore I am""?";A) Shakespeare | B) Platon | C) Aristote | D) Descartes;A) Shakespeare | B) Plato | C) Aristotle | D) Descartes;D;;;
1986;Histoire;2;En quelle année Guillaume le Conquérant prit-il le contrôle de l'Angleterre ?;In what year did William the Conqueror take control of England?;A) 901 | B) 1066 | C) 1205 | D) 1123;A) 901 | B) 1066 | C) 1205 | D) 1123;B;;;
1987;Histoire;3;Qui est le créateur de la boisson gazeuse Dr Pepper ?;Who is the creator of the soft drink, Dr. Pepper?;A) James Wellington | B) Boris Heviltik | C) Johnson Hinsin | D) Charles Alderton;A) James Wellington | B) Boris Heviltik | C) Johnson Hinsin | D) Charles Alderton;D;;;
1988;Histoire;3;Le fils de quel pape aurait organisé une fête licencieuse avec 50 courtisanes dans le palais papal ?;The son of which pope supposedly held a lecherous fête involving 50 courtesans in the papal palace?;A) Alexandre VI | B) Innocent V | C) Urbain II | D) Pie III;A) Alexander VI | B) Innocent V | C) Urban II | D) Pius III;A;;;
1989;Histoire;3;Lequel de ces postes l'astronome et physicien Isaac Newton n'a-t-il jamais occupé ?;Which of these positions did the astronomer and physicist Isaac Newton not hold?;A) Arpenteur de la Cité de Londres | B) Professeur de mathématiques | C) Directeur de la Monnaie royale | D) Membre du Parlement;A) Surveyor to the City of London | B) Professor of Mathematics | C) Warden of the Royal Mint | D) Member of Parliament;A;;;
