id;category;difficulty;question;choices;correct;explanation;source_hint
1659;Jeux Vidéo;2;"Which Crypt of the NecroDancer (2015) character has a soundtrack by Jake ""Virt"" Kaufman?";A) Nocturna | B) Octavian (Bard) | C) Cadence | D) Uncle Eli;D;;
1660;Jeux Vidéo;1;What year was Super Mario Bros. released?;A) 1986 | B) 1983 | C) 1985 | D) 1987;C;;
1661;Jeux Vidéo;1;In Undertale, what's the prize for answering correctly?;A) Money | B) New car | C) More questions | D) Mercy;C;;
1662;Jeux Vidéo;2;What snowy mob was added in Minecraft 1.10?;A) Walking TNT | B) Penguins | C) Eskimos | D) Polar bears;D;;
1663;Jeux Vidéo;1;What is the name of the playable character in the 2018 video game Deltarune: Chapter 1?;A) Kris | B) Chara | C) Frisk | D) Gaster;A;;
1664;Jeux Vidéo;1;Who's the voice actor for Thrall in the Warcraft game series?;A) Jim Carrey | B) Chris Metzen | C) Jason Derulo | D) Ben Affleck;B;;
1665;Jeux Vidéo;2;In the game Paper Mario for the Nintendo 64 the first partner you meet is a Goomba, what is its name?;A) Goomby | B) Goombella | C) Goombario | D) Goombarry;C;;
1666;Jeux Vidéo;2;"What is the name of the currency in the ""Animal Crossing"" series?";A) Bells | B) Leaves | C) Bugs | D) Sea Shells;A;;
1667;Jeux Vidéo;3;Given that all party members are maxed, who is the fastest party member in Super Mario RPG: Legend of The Seven Stars?;A) Geno | B) Bowser | C) Peach | D) Mario;A;;
1668;Jeux Vidéo;3;In the book & video game Metro 2033, which Moscow Metro station is the main character Artyom's home station?;A) Prospekt Mira | B) Kitay-Gorod | C) Botanichesky Sad | D) VDNKh;D;;
1669;Jeux Vidéo;2;"In the ""Call Of Duty: Zombies"" map ""Origins"", how many steps are there to upgrade a Staff?";A) 3 | B) 5 | C) 7 | D) 4;D;;
1670;Jeux Vidéo;1;Which one of these characters is NOT a playable fighter in Super Smash Bros. Ultimate?;A) Incineroar | B) Corrin | C) King K. Rool | D) Kumatora;D;;
1671;Jeux Vidéo;3;"Which day in ""Papers, Please"" does the man in red appear?";A) Day 15 | B) Day 17 | C) Day 23 | D) Day 20;C;;
1672;Jeux Vidéo;2;In vanilla Minecraft, you can make armor out of all BUT which of the following?;A) Iron | B) Leather | C) Emeralds | D) Diamonds;C;;
1673;Jeux Vidéo;2;"Which pop singer was brought in by SEGA to produce the music for ""Sonic the Hedgehog 3""?";A) Vanilla Ice | B) Michael Jackson | C) Prince | D) George Michael;B;;
1674;Jeux Vidéo;2;How many permanent companions are there in the base game version of Fallout: New Vegas?;A) 7 | B) 9 | C) 8 | D) 6;C;;
1675;Jeux Vidéo;3;"In the popular MOBA League of Legends, which of the following champions is nicknamed ""the Virtuoso""?";A) Camille | B) Ezreal | C) Jhin | D) Kayle;C;;
1676;Jeux Vidéo;1;Who is the main protagonist of Dead Space?;A) Isaac Clarke | B) Gordon Freeman | C) Commander Shepard | D) Master Chief;A;;
1677;Jeux Vidéo;2;What is the full name of the protagonist from the SNES game Clock Tower?;A) Jennifer Cartwright | B) Jennifer Barrows | C) Jennifer Simpson | D) Jennifer Maxwell;C;;
1678;Jeux Vidéo;2;"In ""Overwatch"", how much health does Roadhog's ""Take a Breather"" ability recover?";A) 300 | B) 200 | C) 100 | D) 400;A;;
1679;Jeux Vidéo;3;How many voice channels does the Nintendo Entertainment System support natively?;A) 3 | B) 6 | C) 4 | D) 5;D;;
1680;Jeux Vidéo;1;In the Super Smash Bros. series, which character was the first one to return to the series after being absent from a previous game?;A) Lucas | B) Mewtwo | C) Roy | D) Dr. Mario;D;;
1681;Jeux Vidéo;2;"Which stage was planned to be a part of ""Sonic the Hedgehog 2"", but was scrapped during development?";A) Stardust Speedway Zone | B) Genocide City Zone | C) Sky High Zone | D) Clockwork Zone;B;;
1682;Jeux Vidéo;3;In Minecraft, what update did foods like steak become stackable?;A) Alpha 1.2.0 | B) Release 1.12.1 | C) Release 1.7.2 | D) Beta 1.8;D;;
1683;Jeux Vidéo;3;"Which Kingdom Hearts game featured the cast of ""The World Ends With You""?";A) Re:Chain of Memories | B) 365/2 Days | C) Birth By Sleep | D) Dream Drop Distance;D;;
1684;Jeux Vidéo;1;"What power does Max Caulfield from ""Life is Strange"" have?";A) Invisibility | B) Rewinding Time | C) Super Strength | D) Telepathy;B;;
1685;Jeux Vidéo;1;Which of these is a type of monster found in Minecraft?;A) Werewolf | B) Minotaur | C) Vampire | D) Skeleton;D;;
1686;Jeux Vidéo;2;In which year did the first Monster Hunter game get released?;A) 2002 | B) 2006 | C) 2004 | D) 2005;C;;
1687;Jeux Vidéo;2;"In Monster Hunter Generations, which of the following monsters are a part of the ""Fated Four""?";A) Malfestio | B) Arzuros | C) Gore Magala | D) Astalos;D;;
1688;Jeux Vidéo;2;"Which one of the first four titles of the ""Grand Theft Auto"" franchise started the series of iconic image grid cover arts?";A) Grand Theft Auto III | B) Grand Theft Auto | C) Grand Theft Auto II | D) Grand Theft Auto Vice City;A;;
1689;Jeux Vidéo;1;Who turns out to be the true victor in the Battle of Armageddon in Mortal Kombat?;A) Shao Kahn | B) Raiden | C) Liu Kang | D) Shang Tsung;A;;
1690;Jeux Vidéo;3;"What is the real name of ""Warhead"" in the Sega Genesis game ""Vectorman""?";A) Bitmap | B) Raster | C) Peacehead | D) Vectorkid;B;;
1691;Jeux Vidéo;2;Who is Sora's Nobody in Kingdom Hearts?;A) Kairi | B) Mickey | C) Roxas | D) Riku;C;;
1692;Jeux Vidéo;3;Which of these Pokémon cannot learn Surf?;A) Arbok | B) Tauros | C) Nidoking | D) Linoone;A;;
1693;Jeux Vidéo;1;"In which mall does ""Dead Rising"" take place?";A) Willamette Parkview Mall | B) Central Square Shopping Center | C) Liberty Mall | D) Twin Pines Mall;A;;
1694;Jeux Vidéo;3;What are the chances of being dealt a Royal Flush within Poker/Video Poker?;A) 1 in 649,740 | B) 1 in 499,304 | C) 1 in 763,302 | D) 1 in 311,875,200;A;;
1695;Jeux Vidéo;1;"In what year was the game ""FTL: Faster Than Light"" released?";A) 2012 | B) 2013 | C) 2011 | D) 2014;A;;
1696;Jeux Vidéo;2;"In the Super Mario Bros. series, what game is the  ""Carrot"" power-up from?";A) Super Mario Land | B) Super Mario Land 2: The 6 Golden Coins | C) Super Mario World | D) Super Mario 3D Land;B;;
1697;Jeux Vidéo;2;Which company did Bethesda purchase the Fallout Series from?;A) Nintendo | B) Capcom | C) Interplay Entertainment | D) Blizzard Entertainment;C;;
1698;Jeux Vidéo;2;"Which was the first ""Call Of Duty: Zombies"" map to introduce the ""Wunderwaffe DG-2""?";A) Der Riese | B) Shi No Numa | C) Kino Der Toten | D) Tranzit;B;;
1699;Jeux Vidéo;1;What is the name of the largest planet in Kerbal Space Program?;A) Minmus | B) Eeloo | C) Kerbol | D) Jool;D;;
1700;Jeux Vidéo;2;"In ""Super Mario World 2: Yoshi's Island"", which of these colors is NOT represented by a Yoshi?";A) Red | B) White | C) Brown | D) Purple;B;;
1701;Jeux Vidéo;1;What type of Pokémon is Charizard?;A) Dragon | B) Fire | C) Fire/Flying | D) Fire/Dragon;C;;
1702;Jeux Vidéo;2;"In the video game ""Pizza Tower"", what is the protagonist's name?";A) Spinachio | B) Pastachio | C) Pepper | D) Peppino;D;;
1703;Jeux Vidéo;2;What country is Sean Matsuda from in Street Fighter?;A) UK | B) Brazil | C) USA | D) Japan;B;;
1704;Jeux Vidéo;2;"Which Overwatch character says the line ""Heroes never die!""?";A) Reaper | B) Ana | C) Sonic | D) Mercy;D;;
1705;Jeux Vidéo;1;"In ""Call Of Duty: Zombies"", what is the name of the machine that upgrades weapons?";A) Pack-A-Punch | B) Wunderfizz | C) Gersch Device | D) Mule Kick;A;;
1706;Jeux Vidéo;1;Blinky, Pinky, Inky and Clyde are characters from which classic video game?;A) Pac-Man | B) Gauntlet | C) Space Invaders | D) Street Fighter;A;;
1707;Jeux Vidéo;1;What is the name of a popular franchise that includes placing blocks down and surviving in an open world?;A) Roblox | B) Grand Theft Auto V | C) Minecraft | D) Unturned;C;;
1708;Jeux Vidéo;3;Which of the following games in the The Legend of Zelda franchise was released in Japan before North America?;A) The Legend of Zelda: Spirit Tracks | B) The Legend of Zelda: The Minish Cap | C) The Legend of Zelda: Four Swords | D) The Legend of Zelda: Twilight Princess;B;;
