id;category;difficulty;question;choices;correct;explanation;source_hint
1012;Culture Générale;1;Which sign of the zodiac comes between Virgo and Scorpio?;A) Capricorn | B) Taurus | C) Libra | D) Gemini;C;;OpenTDB
1013;Culture Générale;3;In linguistics, which of the following is not one of the Gricean Maxims?;A) Relation | B) Length | C) Manner | D) Quality;B;;OpenTDB
1014;Culture Générale;3;In flight systems, what does the initialism TCAS stand for?;A) Traffic Call-sign Abbreviation System | B) Traffic Communication Alert System | C) Traffic Collision Avoidance System | D) Traffic Configuration Alignment System;C;;OpenTDB
1015;Culture Générale;2;"What is the name of the popular animatronic singing fish prop, singing such hits as ""Don't Worry, Be Happy""?";A) Singing Fish | B) Sardeen | C) Big Mouth Billy Bass | D) Big Billy Bass;C;;OpenTDB
1016;Culture Générale;3;What year was Queen Elizabeth II born?;A) 1929 | B) 1923 | C) 1930 | D) 1926;D;;OpenTDB
1017;Culture Générale;1;What is the shape of the toy invented by Hungarian professor Ernő Rubik?;A) Cube | B) Pyramid | C) Cylinder | D) Sphere;A;;OpenTDB
1018;Culture Générale;2;What is the average life span of a garden ant?;A) 1 week | B) 3 years | C) 24 hours | D) 15 years;D;;OpenTDB
1019;Culture Générale;1;Which of the following presidents is not on Mount Rushmore?;A) Theodore Roosevelt | B) John F. Kennedy | C) Thomas Jefferson | D) Abraham Lincoln;B;;OpenTDB
1020;Culture Générale;1;Which of the following is the IATA code for Manchester Airport?;A) LHR | B) EGCC | C) MAN | D) EGLL;C;;OpenTDB
1021;Culture Générale;3;This Ghanaian entrepreneur is a pioneer of microlending.;A) Sionne Neely | B) Farida Bedwei | C) Ama Ata Aido | D) Esther Afua Ocloo;D;;OpenTDB
1022;Culture Générale;2;A doctor with a PhD is a doctor of what?;A) Psychology | B) Physical Therapy | C) Phrenology | D) Philosophy;D;;OpenTDB
1023;Culture Générale;2;Frank Lloyd Wright was the architect behind what famous building?;A) The Guggenheim | B) Sydney Opera House | C) The Space Needle | D) Villa Savoye;A;;OpenTDB
1024;Culture Générale;2;What is the most-visited website out of these options?;A) Wikipedia | B) YouTube | C) Google | D) Facebook;C;;OpenTDB
1025;Culture Générale;1;In past times, what would a gentleman keep in his fob pocket?;A) Watch | B) Keys | C) Money | D) Notebook;A;;OpenTDB
1026;Culture Générale;1;Which of the following blood components forms a plug at the site of injuries?;A) Blood plasma | B) Platelets | C) Red blood cells | D) White blood cells;B;;OpenTDB
1027;Culture Générale;1;"The American company ""Campbell's"" is most well known for making what food product?";A) Soft drinks | B) Chocolate | C) Canned soups | D) Sausages;C;;OpenTDB
1028;Culture Générale;3;"When was ""YouTube"" founded?";A) February 14, 2005 | B) September 12, 2005 | C) May 22, 2004 | D) July 19, 2009;A;;OpenTDB
1029;Culture Générale;2;Astraphobia is the irrational fear of what?;A) Rain | B) Thunder | C) Wind | D) Snow;B;;OpenTDB
1030;Culture Générale;1;Which of the following landmarks is not located in New York City?;A) Lincoln Memorial | B) Empire State Building | C) Central Park | D) Times Square;A;;OpenTDB
1031;Culture Générale;1;What technology is named after a tenth-century ruler of Denmark and Norway?;A) Wi-Fi | B) Bluetooth | C) GPS | D) Internet;B;;OpenTDB
1032;Culture Générale;2;Out of these four buildings, which one is the tallest, with a height of 1,776 ft (541.3 m)?;A) Willis Tower, United States | B) Taipei 101, Taiwan | C) Jin Mao Tower, China | D) One World Trade Center, United States;D;;OpenTDB
1033;Culture Générale;2;Which iconic Disneyland attraction was closed in 2017 to be remodeled as a Guardians of the Galaxy themed ride?;A) Twilight Zone Tower of Terror | B) Pirates of the Caribbean | C) Peter Pan's Flight | D) The Haunted Mansion;A;;OpenTDB
1034;Culture Générale;1;Which of the following is not the host of a program on NPR?;A) Peter Sagal | B) Terry Gross | C) Ira Glass | D) Ben Shapiro;D;;OpenTDB
1035;Culture Générale;1;Which company did Valve cooperate with in the creation of the Vive?;A) Google | B) Oculus | C) Razer | D) HTC;D;;OpenTDB
1036;Culture Générale;1;Which one of the following rhythm games was made by Harmonix?;A) Dance Dance Revolution | B) Meat Beat Mania | C) Guitar Hero Live | D) Rock Band;D;;OpenTDB
1037;Culture Générale;1;The Quran is the holy book of which Abrahamic religion?;A) Judaism | B) Christianity | C) Islam | D) Rastafarianism;C;;OpenTDB
1038;Culture Générale;3;Where in La Coruña (Spain) is the headquarters of Inditex, the biggest fashion group in the world?;A) Órdenes | B) Mugía | C) Arteijo | D) Sanjenjo;C;;OpenTDB
1039;Culture Générale;3;"If someone said ""you are olid"", what would they mean?";A) Your appearance is repulsive. | B) You are out of shape/weak. | C) You smell extremely unpleasant. | D) You are incomprehensible/an idiot.;C;;OpenTDB
1040;Culture Générale;1;"Who is considered the ""Father of Modern Philosophy""?";A) Plato | B) René Descartes | C) Albert Einstein | D) Antoine Lavoiser;B;;OpenTDB
1041;Culture Générale;3;How many notes are there on a standard grand piano?;A) 108 | B) 78 | C) 88 | D) 98;C;;OpenTDB
1042;Culture Générale;2;"Which American manufactured submachine gun was informally known by the American soldiers as ""Grease Gun""?";A) M3 | B) Thompson | C) MAC-10 | D) Colt 9mm;A;;OpenTDB
1043;Culture Générale;3;According to Fair Works Australia, how long do you have to work to get Long Service Leave?;A) 2 years | B) 7 years | C) 8 years | D) 6 months;B;;OpenTDB
1044;Culture Générale;2;Macintosh has named six of its operating systems after big cats. What big cat did Macintosh name their 2007 release after?;A) Panther | B) Tiger | C) Puma | D) Leopard;D;;OpenTDB
1045;Culture Générale;2;What was the destination of the missing flight MH370?;A) Tokyo | B) Beijing | C) Kuala Lumpur | D) Singapore;B;;OpenTDB
1046;Culture Générale;1;Which type of cutlery is most suited for eating soup?;A) Fork | B) Spoon | C) Knife | D) Chopsticks;B;;OpenTDB
1047;Culture Générale;3;"What does the Latin phrase ""Veni, vidi, vici"" translate into English?";A) See no evil, hear no evil, speak no evil | B) I came, I saw, I conquered | C) Life, liberty, and happiness | D) Past, present, and future;B;;OpenTDB
1048;Culture Générale;2;What is real haggis made of?;A) Sheep's Heart, Kidneys and Lungs | B) Sheep's Liver, Kidneys and Eyes | C) Sheep's Heart, Liver and Lungs | D) Whole Sheep;C;;OpenTDB
1049;Culture Générale;1;What company developed the vocaloid Hatsune Miku?;A) Crypton Future Media | B) Sony | C) Yamaha Corporation | D) Sega;A;;OpenTDB
1050;Culture Générale;2;What is the official language in Barcelona beside Spanish?;A) Catalan | B) Galician | C) Basque | D) French;A;;OpenTDB
1051;Culture Générale;1;"What is the French word for ""fish""?";A) escargot | B) poisson | C) fiche | D) mer;B;;OpenTDB
1052;Culture Générale;1;Which best selling toy of 1983 caused hysteria, resulting in riots breaking out in stores?;A) Transformers | B) Care Bears | C) Cabbage Patch Kids | D) Rubik's Cube;C;;OpenTDB
1053;Culture Générale;1;"In ""Shrek"", what comedic actor voices Donkey?";A) Bernie Mac | B) Richard Pryor | C) Eddie Murphy | D) Chris Rock;C;;OpenTDB
1054;Culture Générale;2;"What is the romanized Russian word for ""winter""?";A) Vesna | B) Leto | C) Zima | D) Osen';C;;OpenTDB
1055;Culture Générale;3;"""Nephelococcygia"" is the practice of doing what?";A) Swimming in freezing water | B) Sleeping with your eyes open | C) Breaking glass with your voice | D) Finding shapes in clouds;D;;OpenTDB
1056;Culture Générale;1;"The file hosting service ""Google Drive"" was launched on what day?";A) January 20, 2010 | B) April 24, 2012 | C) November 14, 2008 | D) January 12, 2014;B;;OpenTDB
1057;Culture Générale;2;Which country has the most Trappist breweries?;A) Netherlands | B) USA | C) France | D) Belgium;D;;OpenTDB
1058;Culture Générale;2;According to the BBPA, what is the most common pub name in the UK?;A) Royal Oak | B) Red Lion | C) White Hart | D) King's Head;B;;OpenTDB
1059;Culture Générale;3;Which of these cities does NOT have a United States Minting location?;A) West Point, NY | B) San Fransisco, CA | C) Philidelphia, PA | D) St. Louis, MO;D;;OpenTDB
1060;Culture Générale;3;"In ""Resident Evil 3"", how many inventory slots does Jill have at the start of the game?";A) 10 | B) 6 | C) 12 | D) 8;D;;OpenTDB
1061;Culture Générale;2;What is the name given to Indian food cooked over charcoal in a clay oven?;A) Tandoori | B) Tiki masala | C) Pani puri | D) Biryani;A;;OpenTDB
1062;Culture Générale;2;Which of these Nicktoons were NOT originally a short on Oh Yeah! Cartoons before becoming their own series?;A) My Life as a Teenage Robot | B) The Fairly OddParents | C) Danny Phantom | D) ChalkZone;C;;OpenTDB
1063;Culture Générale;1;Which American-owned brewery led the country in sales by volume in 2015?;A) Miller Coors | B) Anheuser Busch | C) Boston Beer Company | D) D. G. Yuengling and Son, Inc;D;;OpenTDB
1064;Culture Générale;2;"What is the Portuguese word for ""Brazil""?";A) Brazil | B) Brasil | C) Brasíl | D) Brasilia;B;;OpenTDB
1065;Culture Générale;1;Trypophobia is the fear of;A) groups of holes | B) swimming in deep water | C) eating too much | D) public speaking;A;;OpenTDB
1066;Culture Générale;2;What year was the first Apple iPod introduced?;A) 1999 | B) 2001 | C) 2000 | D) 1998;B;;OpenTDB
2414;Culture Générale;2;Which country is nicknamed the Land of the Rising Sun?;A) Norway | B) Japan | C) Canada | D) Chile;B;Japan is associated with the rising sun in its name and symbols.;Codex
2415;Culture Générale;2;Which chess piece can move in an L shape?;A) Bishop | B) Knight | C) Rook | D) Pawn;B;The knight is the only chess piece that moves in an L shape.;Codex
2416;Culture Générale;2;Which Italian city is famous for its canals and gondolas?;A) Milan | B) Naples | C) Venice | D) Turin;C;Venice is famous for its canals and gondolas.;Codex
2417;Culture Générale;3;Which mythological animal is reborn from its ashes?;A) Dragon | B) Sphinx | C) Griffin | D) Phoenix;D;The phoenix is linked to a cycle of death and rebirth through fire.;Codex
2418;Culture Générale;3;Which ancient language is the source of many scientific words such as aquarium or maximum?;A) Latin | B) Morse code | C) Japanese | D) Gaelic;A;Latin strongly influenced European scientific vocabulary.;Codex
2419;Culture Générale;3;What is the term for a word that reads the same forwards and backwards?;A) Anagram | B) Acronym | C) Palindrome | D) Pleonasm;C;A palindrome keeps the same order of letters when read in reverse.;Codex
2420;Culture Générale;2;Which Paris monument was built for the 1889 World's Fair?;A) The Arc de Triomphe | B) The Eiffel Tower | C) The Panthéon | D) Notre-Dame de Paris;B;The Eiffel Tower was inaugurated for the 1889 World's Fair.;Codex
2421;Culture Générale;3;What color do you usually get by mixing blue and yellow paint?;A) Purple | B) Green | C) Red | D) Gray;B;In painting, blue and yellow usually make green.;Codex
2422;Culture Générale;3;In Greek mythology, whose name was given to the complex involving a son's love for his mother?;A) Narcissus | B) Oedipus | C) Icarus | D) Orpheus;B;The Oedipus complex refers to the myth of Oedipus.;Codex
2423;Culture Générale;3;Which discipline studies coins and medals?;A) Numismatics | B) Calligraphy | C) Ornithology | D) Speleology;A;Numismatics is the study of coins and medals.;Codex
